,0
659,"""플럼, 내려가 줘. 누난 아침 안 먹을래."""
660,매니시가 잔뜩 가라앉은 목소리로 손을 흔들었다. 새벽에 잠들어 악몽까지 꾼 그녀는 종잇장보다 힘이 없는 상태였다. 사실 악몽이라고 하기엔 모호한 것이었다. 과거의 기억이었으니까.
661,2년 전 광장에서 그녀는 한참을 기다렸다. 온갖 불안과 걱정으로 점철된 시간이었다. 꼬박 사흘을 기다린 후에 분하지만 그녀는 인정해야 했다. 오지 못하는 것이 아니라 오지 않는 것이었다.
662,매니시는 그가 볼일이 끝났는지도 모르고 바보같이 설레발을 친 자신이 미웠다.
663,그 후로 다시는 그 광장을 찾지 않았다. 그가 앉아있던 벤치를 확인할 자신이 두려웠기 때문이었다.
664,"""안돼. 얼른 일어나 누나. 곰 마수가 쫓아와!"""
665,매니시의 귀로 추정되는 부분에 손 깔때기를 댄 플럼이 제법 다급하게 속삭였다. 매니시의 눈이 번쩍 떠진 것과 동시에 부서질 듯 문이 열렸다. 거의 매일 아침 일어나는 일이었으니 그녀의 방문은 전쟁터에서 방패로 써도 될 정도로 튼튼하다고 볼 수 있었다.
666,"""매니시! 또 밤새고 아침 거르려고?"""
667,"""...결국 거른 적은 한 번도 없는데."""
668,"""얼른 일어나서 눈곱 떼!"""
669,매니시의 엉덩이에 불벼락이 떨어졌다. 플럼과 매니시가 숙모의 별명을 곰 마수로 지은 것은 이렇듯 타당한 사정이 있었다. 불벼락의 위력을 아는 플럼은 깨끗한 제 눈가를 비비적거렸고 매니시는 엉덩이를 문질렀다.
670,유난히 개운하다는 것만 빼면 정말 평범한 아침이었다. 매니시는 염원하던 작가가 되었고 그녀의 책상 서랍에는 소설 마지막 원고가 잠들어 있었다.
671,"""다녀올게요."""
672,아침 식사가 끝나고 제 방에서 두툼한 종이봉투를 들고 내려온 매니시가 가족들을 돌아보며 인사했다.
673,"""출판사에 가니? 이번에 가면 네가 낸 책 좀 가져와 보렴. 도대체 네가 쓴 레시피 책이 왜 인기가 많은지 모르겠구나. 실전과 이론은 다른 건가?"""
674,차를 마시던 자작 부인은 농담이라기엔 지나치게 진지한 얼굴로 고민에 빠져있었다. 그녀의 고민은 당연했다. 종종 파괴적인 요리를 선보이는 매니시가 인기 요리책을 펴냈다면 말이다. 식구들은 모두 매니시의 봉투 안에 든 것이 레시피 묶음이라고 굳게 믿고 있었다.
675,"""원래 글쟁이는 요리도 펜으로 하는 법이지. 조심해서 다녀오너라."""
676,매니시는 유일하게 비밀을 알고 있는 숙부의 윙크를 받으며 집을 나섰다. 출판사에 마지막 원고를 전달하러 가는 길이었다.
677,"이 길을 걷는 동안, 매니시에게는 많은 일이 있었다. 책을 내고 인기를 얻고, 돈을 쥐었다. 유부녀처럼 틀어 올리던 머리는 다시 자연스레 늘어뜨리게 됐지만, 그녀는 여전히 레우카스 영애가 아니었다."
678,"가족들의 새 옷을 맞추고 새 보석함을 채워나갔다. 실크로 된 장갑을 끼고 다리를 감싸는 부드러운 천 자락을 느끼며 거리를 걷노라면, 어디선가 나타난 신사들이 에스코트를 자청했다. 그때까지만 해도 매니시는 자신이 번 돈이 잃었던 것을 되찾아 줬다고 생각했다."
679,그러나 그것이 착각이었음을 깨닫기까지는 오래 걸리지 않았다. 귀금속 상점에서 사귄 영애의 다과회에서 그녀는 자신의 자리를 깨달았다. 그녀가 아무리 돈으로 덮고 가꿔도 땅에 떨어져 상처 입은 가문의 이름만큼은 되돌릴 수 없다는 것을.
680,그녀를 무시하는 예쁜 영애들 사이에서 가식적으로 호호 웃으며 매니시는 꿈에서 깨어났다.
681,"그녀가 그토록 되돌리고 싶어 했던 것의 실체를 만난 것이다. 꿈꾸고 상상하는 동안 그것은 아름다운 살을 더해갔지만, 실은 별것이 아니었다. 남의 소문이나 읊어대고 요리조리 선두를 쫓아 치맛자락을 살랑이는 것, 그것이 다였다."
682,"그것은 그녀가 살아온 삶에 비하면 너무나 밍밍한 것이었다. 매니시는 이제 자신이 꽃향기나 따듯한 차, 나긋한 말들이 오가는 곳에 어울리지 않게 되었음을 인정했다."
683,가문의 이름에 상처가 났으면 또 어떤가. 전쟁 중 입은 상처는 영광이자 그녀의 자랑이었다.
684,덕분에 매니시는 아가씨들의 호호 놀이에 별 가치를 두지 않게 되었다. 머리를 내려뜨리고 수수한 밤색 옷을 입은 매니시 레우카스가 된 것이다.
685,출판사에 마지막 원고를 건넨 매니시는 그길로 시장에 들어섰다. 소년 매니시의 시선을 끈질기게 피하던 상인들은 그녀를 잡기 위해 안달이었다. 그러나 그녀는 어떤 유혹에도 흔들리지 않고 낡은 건물로 들어갔다.
686,조용한 복도에 문만 여러 개 있는 이 건물은 매니시가 계약한 하숙집이었다. 매니시는 깔개가 깔리지 않은 복도를 살금살금 걸어 2층 끝에 있는 문에 열쇠를 꽂았다.
687,"낡은 경첩이 소리를 내며 문이 열렸다. 오랜만에 들른 작은 방은 언제나 시간이 멈춘 것처럼 그대로였다. 창가에 놓인 넓은 책상과 책으로 가득 찬 책장 두 개, 미처 꽂지 못한 책들이 벽마다 쌓여있었다."
688,"현 황권에 들어서 여성에게 관대해졌다고는 하나, 소위 바깥일은 여전히 남자들의 영역이었다. 책을 쓰는 일도 마찬가지였다. 요리나 살림, 육아에 관한 책이 아니고서는 여자가 발을 들일 곳은 없었다. 매니시 이전에는 말이다."
689,그래서 이 방이 필요했다. 그녀가 남자의 영역에 발을 들이기 전에 남몰래 신발을 갈아신을 곳이.
690,매니시는 책상과 책장을 제외하고 작은 방에 유일하게 들어선 가구에 몸을 묻었다. 그녀가 직접 고른 소파는 언제나처럼 그녀의 몸을 반쯤 먹어치웠다. 엄청 푹신했다는 소리다.
691,"엎드려 누운 그녀의 손끝에는 소파 근처에 놓여있던 책이 걸렸다. 그녀의 소설 첫권이었다. 오기와 욕심으로 써 내려간 글은 과한 사랑을 받고 있었다. 소문에는 황제의 금지옥엽 첫째 딸, 제국의 황녀조차 그녀의 팬이라는 얘기가 있었다. 무슨 소용이겠는가. 돈 때문에 시작해 그녀는 필요한 것을 얻었고, 이야기는 오늘 새벽 끝이 났다."
692,목표 끝에는 어떤 길이 있을까. 그녀는 길을 잃은 아이처럼 주저앉을 수밖에 없었다. 표지에는 오늘 막 끝을 본 이야기의 제목과 그녀의 다른 이름이 적혀있었다.
693,<만찬> 아가씨
694,이러니 가족들이 요리책으로 오해하는 것도 무리는 아니었다. 매니시는 할 일이 떠올라 벌떡 일어났다.
695,우선은 축배를 들어야겠다. 사내들 사이에서 살아남은 아가씨를 위하여.
696,책상 서랍을 열자 언젠가 그녀가 사용한 갈색 가발이 모습을 드러냈다. 아가씨 혼자 축배를 드는 것도 처량하니 오랜만에 꺼내 써도 될 듯했다.
697,"옷을 갈아입는 그녀의 등 뒤, 넓은 책상과 어울리지 않는 작은 창은 제2 광장의 한편을 조용히 담아내고 있었다."
698,잠시 후 소년의 모습으로 계단을 내려온 매니시를 잡은 이는 하숙집 주인이었다.
699,"""잠깐, 2층 끝 방?"""
700,그녀는 남편과 사별하고 이 큰 하숙집을 혼자 몸으로 감당하느라 소 마수의 힘줄만큼이나 질기고 억센 구석이 있었다. 매니시는 그 심드렁한 얼굴 앞에만 서면 어깨가 좁아졌다.
701,"""저, 저희 누나 방이에요."""
702,"""그렇다고 해두든가. 여기 편지 갖고 가."""
703,너무 말라 되려 뾰족해 보이는 여주인이 근처 빵 가게의 봉투를 들어 보였다. 봉투 안에는 빵가루 범벅인 편지봉투들이 중구난방으로 담겨있었다. 그녀가 빵 봉투를 통째로 내밀었다.
704,"""네? 아, 챙겨주셔서 감사합니다."""
705,"매니시가 받을 찰나, 여주인이 손을 뒤로 물렸다."
706,"""혹시 어디 빚졌어?"""
707,"""아뇨?"""
708,눈을 가늘게 뜬 여주인은 평소보다 두 배는 무서워서 매니시의 대답은 빨랐다.
709,"""근데 편지가 왜 이렇게 많이 와, 앞으로 조심해! 집세 잊지 말고!"""
710,버럭 소리친 그녀는 봉투를 매니시에게 던지고 안쪽으로 사라졌다. 매니시는 그녀의 조심하라는 말이 다시는 이런 일이 없게 하라는 경고인지 빚지지 말라는 걱정인지 알 수가 없었다. 다만 급하게 사라지는 여주인의 뒷모습은 전혀 무섭지가 않아 매니시는 두둑한 돈주머니에서 집세를 챙겨 그녀를 따라갈 수 있었다.
711,"""맥주 한 잔 주세요."""
712,충동적으로 들어온 곳은 2년 전 사내와 한번 왔던 식당이었다.
713,"그렇게 열심히 피해놓고 오랜만에 가발을 써서였을까, 매니시는 이 식당을 그냥 지나칠 수가 없었다. 하지만 나쁘지 않은 선택인지도 몰랐다. 오늘은 그녀에게 특별한 날이었으니까."
714,계산을 끝낸 매니시는 맥주를 기다리며 편지를 하나씩 꺼내 봤다. 출판사에서 달에 한 번 모아서 보내주는 편지는 대개 그녀의 팬들이 보낸 것이었다. 물론 시간과 정성과 돈을 써서라도 매니시에게 욕하고 싶어 하는 사람이 없는 것은 아니었다.
715,오늘은 뽑기 운이 제법 좋은지 줄줄이 기분 좋은 편지를 읽은 매니시였다. 최고의 축배와 안주였다. 호의에 찬 한 문장에 한 모금씩 마시다 보니 슬슬 취기가 올라왔다. 그녀가 유독 해진 편지를 집어 든 것은 그때였다. 편지는 신세 한탄으로 시작됐다.
716,"- 난 아무것도 없는 사람이야. 당신이 이 말을 알는지 모르겠어. 아무것도 없다는 건 정말 내게 아무것도 없다는 뜻이야. 내게는 건강한 몸도, 집도, 돈도 없으니까. 나 같은 거지가 편지를 보냈으니 좀 놀랐겠지? 당신이 의심할까 봐 미리 말하는데, 직접 쓴 게 맞아. -"
717,"걸걸한 말투와 다르게 한 자 한 자 정성을 다해 쓴 편지였다. 포장지로 썼던 것인 듯 질이 안 좋은 편지지 위에 최대한 틀리지 않고 번지지 않게 쓰기 위해 고심한 냄새가 났다. 매니시가 맥주를 한 모금 넘기자 딸랑, 하고 종소리가 났다. 새 손님이 들어온 모양이었다. 그녀는 아랑곳없이 편지를 이어 읽었다."
718,"- 정말 이상한 세상이야. 난 글을 배웠고 산수를 조금 하고 누구보다 활기찼지만, 이렇게 거지가 됐어. 그 후로 난 배운 걸 거지가 아닌 사람들을 욕하는 데 써먹고 있지. 나처럼 열심히 산 사람도 바닥에서 먹고 자는데 침대에서 자려면 얼마나 더러운 짓을 많이 했을까, 난 당당해."
719,"그러다 어느 날은 길을 헤매는 신관을 봤어. 그를 도와준 건 변덕이었지. 어쩌면 그 눈빛 때문이었는지도 몰라. 나만큼이나 세상을 미워하는 눈이었거든. 아니면 그 입버릇 때문이던가, 그는 그때 내 앞에서 딱 세 마디를 내뱉었는데 그중 두 마디는 욕이었어. 암튼 내가 나름 친절하게 길을 가르쳐주자, 그자는 그 짧은 대화 사이에 내가 글을 읽을 줄 안다는 사실을 알았는지 책을 선물하고 떠났어. -"
720,식당이 조금 소란했다. 팔에 털이 숭숭 난 식당 주인이 새로 들어온 여자 일행을 사나운 눈초리로 보고 있었다. 그가 시뻘게진 얼굴로 소리쳤다.
721,"""더러운 년들이 어딜 낮부터 기웃거려?"""
722,"""우린 몸 파는 사람들이 아니에요."""
723,"""거짓말 마. 너희 요 앞에서 일하는 년들이잖아. 붉은 코르사주 안 달면 누가 못 알아볼 줄 아냐?"""
724,붉은 꽃장식은 수도에서 몸을 파는 여성들이라면 의무적으로 달아야 하는 것이었다. 매니시는 불쾌한 기억을 떠올리게 하는 상황이 달갑지 않아 인상을 찌푸렸다. 그때 식당 주인과 씨름하던 한 여자의 시선이 그녀에게 향했다.
725,매니시는 찌푸렸던 얼굴을 피고 눈을 피하지 않았다. 이럴 때 사람들이 눈을 피하면 어떤 기분인지 알았기 때문이다. 여자의 한쪽 눈썹이 올라갔다.
726,"""음식값은 다 두 배로 계산하고 구석 자리에서 식사만 하고 가죠."""
727,이번에는 매니시의 한쪽 눈썹이 들렸다. 여자의 음성은 사교계에서나 들을법한 고압적인 톤이었다. 그러나 톤과 상관없이 썩 마음에 드는 제안이었는지 신기하게도 식당 주인의 얼굴이 제 색을 찾아갔다.
728,곧 매니시의 뒷자리에 여자들이 착석했다. 식당은 평화를 되찾았다.
729,"- 댁한테는 미안하지만 솔직히 썩 좋은 선물은 아니었지. 먹을 수도 없고 팔 사람도 없고. 난 그걸 깨끗하게 보관할 능력도 없지마는 알잖아? 침대에서 자는 놈들은 돈을 더 주더라도 새것만 찾거든. 한동안 베개로 잘 썼어. 미안, 벌레 지나갈 때 그걸로 무심코 잡기도 했어. 두 마리 정도, 아니 세 마린가? -"
730,"""부엌에서 우리 욕하느라 바쁜가 봐. 물도 안 주네."""
731,"""어쩐지 귀가 가렵더라니."""
732,구슬 같은 웃음소리가 대롱대롱 굴러 귓가를 간지럽혔다. 그 태평한 웃음소리에서 편지 속의 능청스러운 말투처럼 여러 번 담금질한 흔적이 느껴졌다. 2년 전의 매니시는 상상도 못 할 단단함이었다.
733,"- 그러니 더러워질 수밖에 없었지. 근데 난 그걸 도저히 버릴 수 없는 거야. 누군가에게 동전이 아닌 걸 선물 받은 건 너무 오랜만이라, 암튼. 더는 책을 다른 식으로 쓸 방법을 찾지 못했을 때 책뚜껑을 넘겼지. 그게 얼마나 대단한 일인지 알려나, 난 평소에 절대 글 같은 거 안 읽어. 침대에서 자지도 못할 바엔 인간답게 살지 말자는 주의라. -"
734,흥미진진한 이야기에 몰입해있던 매니시는 다음 문장을 몇 번씩 눈으로 읽었다.
735,- 그래도 이미 소중해진 터라 당신은 안 읽고 버틸 수가 없었어. -
736,"남은 맥주를 다 털어 마신 매니시가 테이블에 볼을 대고 엎드렸다. 테이블 표면은 그녀의 뜨거워진 볼을 달래줬다. 많은 사람이 매니시의 소설을 읽고 쪼개고 붙이고 분석하고 평가했지만, 그 어떤 권위 있는 사람의 평가보다 더 떨렸다. 소중해졌다는 말이 너무 달콤해서 잃고 싶지 않았기 때문이다."
737,그녀는 엎드린 채 한 손으로 편지를 들고 마저 읽어내려갔다.
738,"- 결론부터 말하자면. 그래, 이 친구야. 네 뜻대로 됐어. 나는 세상에 나 같은 놈이 쌔고 쌨다는 사실을 알았고, 그런 우릴 지켜보는 시선도 있다는 걸 알았지. 거참, 다행이다 싶기도 하고 따듯하고..., 또 무서운 일이야. 그래서 난 이제 빈둥거릴 수 없게 됐다구. 그리고 네 그 오글거리는 눈이 옮기라도 했는지 그동안 원수처럼 지내던 침대 없는 친구들이 신경 쓰여 죽겠어. 난 요즘 그 친구들한테 당신 책을 조금씩 읽어주는 중이야. 웃긴 건 평소에 우리가 모여있기라도 하면, 부랑자가 위험한 집회를 갖는다고 득달같이 쫓아오던 경비 녀석들이 우릴 내버려 둔다는 거야. 알고 보니 당신 책이 녀석들 사이에서도 유명해서 지들끼리 그냥 해프닝으로 여기는 모양이더라고. 덕분에 처음으로 살맛 나네. 그러니까 이 편지는 그 말을 하려고 이렇게 길어진 거야. 너무 그런 기분이니까 표현하지 않고는 못 참겠더라고. 당신도 그런 마음으로 책을 썼겠지? 그러니까, 고마워."
739,"추신. 아, 우린 당신 책 1권뿐이 없는데 혹시라도 2권을 보내겠다면 사양하지 않을게. 알다시피 우린 책상도 의자도 글눈도 없는 놈들이라 단지 한 권만 있어도 모여앉아 함께 볼 수 있거든. -"
740,
741,
742,
743,[작품후기]
744,좋은 하루 되세요!
745,^^^
746,아가씨
747,
748,필명 아가씨 08
749,편지는 그렇게 끝이 났다. 매니시의 입술 사이로 떨리는 숨이 새어 나왔다. 손가락이 무거워서 아무것도 할 수 없었다.
750,소설이 세상에 공개된 후로 매니시는 종종 편지를 받았다. 받은 편지 중엔 이보다 길고 유려한 문체로 쓰인 것도 있었고 그림 같은 필체에 향기를 입힌 것도 있었다. 하지만 이만큼 묵직한 편지는 처음이었다.
751,"매니시가 소설의 소재를 전쟁으로 정한 것은 다름 아닌 돈 때문이었다. 비싼 책을 사 볼 사람은 주로 이전의 그녀처럼 할 일 없는 귀족 집안 여인들이었고, 그네들은 부채를 우아하게 흔드는 법 수십 가지는 알아도 전쟁에 대해선 똥배만큼도 아는 게 없는 이들이었으니까. 전쟁과 사랑의 조화는 흥미로우면서도 자극적이고, 다행히 그녀가 잘 아는 것이었다. '만찬'은 그런 계산으로 쓴 글이었다."
752,"덕분에 그녀는 예상 이상의 성공을 거두었지만, 매니시는 그것을 절반의 성공이라 생각하고 있었다. 그녀가 최선을 다한 만큼 불순한 노림수 또한 있었다. 그 위로 쏟아지는 찬사는 간지럽고 부끄러운 것들이었다. 그러나 매니시의 책을 베고 벌레를 두세 마리, 아마 그 이상으로 잡아댔을 사람의 말은 달랐다."
753,"그녀의 글에 위로받았고 살맛이 난다고, 매니시가 잘못 이해한 게 아니라면 그녀 때문에 그의 삶은 조금 다른 길로 들어섰고 그는 그 길을 마음에 들어 하고 있었다. 그건 무척 이상한 기분이었다."
754,그가 알아준 것들은 성공에 대한 계산 이전에 매니시 속에 도사리던 꿈의 조각들이었다. 보고 듣고 느낀 것들이 차곡차곡 그녀 안에 쌓이다가 쓰지 않고는 터질 것처럼 부풀어서 숨이 막혔었다.
755,"정해진 토대 안에서 그것들을 풀어놓고는 자신의 계산속에 환멸을 느꼈었다. 꿈을 더럽힌 것 같아서 부끄러웠다. 그녀를 응원해주는 숙부나 출판 사장에게도 말하지 못한 속내는 책 위에 쌓여 그녀를 조여왔었다. 그런데 그 속내마저 면죄부를 얻은 기분이었다. '아가씨'의 명성이 누군가 그 책을 읽는데 당위성을 주었다는 사실이, 자랑스러웠으니까."
756,숨죽여 살던 죄인을 잡아놓고 벌 대신 상을 준 것이다. 용서와 기회가 매니시의 온몸을 적셨다. 젖은 몸은 무거웠다.
757,"기분은 떠오를 듯 좋았지만, 탈력감인지 책임감인지 모를 것이 옷을 잡아당겼다. 그때였다."
758,"""이봐요."""
759,날카로운 여자의 목소리가 매니시의 정신을 깨웠다. 옆 테이블에서 나는 소리였다. 타오를 것 같은 붉은 머리의 여자가 음식을 내려놓던 주인의 팔목을 붙잡고 있었다.
760,"""뭐 하는 짓이야!"""
761,접시를 팽개치듯 여자의 손도 털어낸 주인이 소리쳤다. 가게 안의 모든 시선이 모여들었을 때 그는 매고 있던 앞치마로 팔목을 닦고 있었다. 매니시의 눈에는 그의 팔에 난 수북한 털이 제멋대로 엉킨 것이 보였다.
762,"""...내가 더러워?"""
763,"""언니, 참아."""
764,머리처럼 얼굴까지 붉어진 여자의 주먹 쥔 손 위로 까무잡잡한 손이 덮였다. 그러나 까무잡잡한 여자의 손이 잡아야 할 손은 그 하나뿐이 아니었다.
765,"""네가 더러운 게 아니라 주인이 상식이 없는 모양이네. 진짜 더러운 게 뭔지도 모르는 걸 보면 말이야. 도저히 못 먹겠으니 그만 일어나자."""
766,우아하게 머리를 땋아 내린 여인은 주인이 내팽개친 접시를 보고 있었다. 아무렇게나 넘친 국물이 기운 테이블을 따라 긴 실선을 그렸다. 여인은 손으로 입을 가리고 얼굴을 살짝 찡그렸다.
767,도저히 그냥 시비 거는 거라고는 생각되지 않는 표정에 매니시는 자신이 앉은 테이블과 잔을 샅샅이 뜯어봤다. 우연인지 필연인지 매니시는 작은 얼룩을 발견할 수 있었다.
768,"스스로는 몰랐지만, 컵을 눈앞에 대고 인상을 찌푸린 매니시의 모습은 여인의 말에 신빙성을 더하고 있었다. 여인에게도 그런 매니시의 행동이 눈에 띄었다. 그녀는 주인의 기분을 상하게 만들만한 기회를 놓치지 않았다."
769,"""저런, 모르고 다 마셨나 봐요. 속은 괜찮으신가요?"""
770,자리에서 일어난 여인은 가여워 죽겠다는 얼굴로 매니시에게 다가와 손수건을 건넸다. 얼결에 손수건을 받아들고 고개를 꾸벅 숙인 매니시에게 주인의 따가운 시선이 날아왔다.
771,"""이년들이 어디서 작당을 하고 영업 방해야! 너네 한 패거리지, 네가 이년들 기둥서방이냐?"""
772,순식간에 멱살이 잡혀 끌어 올려진 매니시는 변명은커녕 뒤꿈치를 들고 그의 팔에 매달려야 했다. 그럼에도 숨이 막힌 매니시의 얼굴은 점점 창백하게 질려갔다.
773,"""놔요! 아무 상관도 없는 사람이라고요."""
774,"""병사 아저씨, 이쪽이에요!"""
775,"누군가의 외침에 주인의 손에서 힘이 풀렸다. 그때, 다른 억센 손이 매니시의 팔을 잡아당겼다. 순식간이었다. 그녀의 시야에 잡히는 풍경들이 자꾸만 뒤로 도망가고 있었다."
776,"""거기서! 너희들 내가 영업방해로 신고한다!"""
777,"열이 오른 주인이 문 앞까지 쫓아 나와 소리치고 있었다. 그러나 그의 외침은 주변의 눈살만 찌푸리게 했을 뿐, 그녀들은 이미 저만치 달아난 상태였다."
778,매니시가 정신을 차린 것은 숨소리로 가득한 좁은 골목에서였다. 바닥을 보고 헐떡이는 그녀의 머리 위로 높은 음성이 내려앉았다.
779,"""괜찮아?"""
780,여전히 매니시의 팔을 잡고 있는 손의 주인이었다. 달리는 내내 그녀의 시야에서 춤추던 붉은 머리칼의 여자. 가만히 숨쉬기도 벅차하는 매니시와 달리 여자는 여유로운 미소까지 짓고 있었다.
781,"""후, 차라리 나가서 진짜 병사를 불러오지 그랬어."""
782,"""그럴 시간이 어딨어. 당장 한 대 맞게 생겼던데."""
783,"""역시 언니, 순발력 죽인다."""
784,짓궂은 얼굴의 까무잡잡한 소녀가 앉아있던 바닥을 치며 연신 흙먼지를 일으켰다. 그 바람에 숨을 고르고 있던 여인은 한걸음 물러났다. 그녀는 거울도 없이 풀린 머리를 다시 땋고 있었다.
785,"""말려들게 해서 미안해요. 괜찮아요?"""
786,여인이 머리를 만지며 다가오자 매니시 곁에 있던 여자가 리본을 받아들고 시중을 들었다. 당연하게 받아들이는 여인은 마치 수도 귀부인의 표본 같은 모습이었다.
787,숨을 되찾은 매니시는 머리를 긁적였다. 그래봤자 가발 위였지만.
788,"""괜찮아요. 아주 시원했거든요."""
789,"매니시는 소년답지 않게 예쁘게 웃었다. 그녀는 여인의 귀족 같은 면모에서 자신을 떠올리고 있었다. 2년 전 그녀는 머리를 틀어 올렸지만, 이런 방법도 있었다. 매니시는 그녀들의 방식이 제법 마음에 들었다."
790,"""뭘 아는 남자네. 여러모로 우리랑 잘 통할 것 같아."""
791,"여인의 머리를 곱게 묶어준 붉은 머리 여자는 돌아서더니 잇몸이 보일 정도로 크게 웃어 보였다. 매니시는 다 큰 여자가 그 정도로 환하게 웃는 것은 처음 보았지만, 그 순간 그 미소만큼 그녀에게 어울리는 것은 없었을 것이라고 생각했다."
792,"""난 페니야. 바로 여기가 우리 일하는 데인데 들렀다 갈래?"""
793,페니는 자신의 붉은 머리를 귀 뒤에 대강 꽂은 후 그녀 등 뒤의 건물을 엄지손가락으로 가리켰다. 꽃 덩굴로 장식된 칙칙한 이층짜리 건물이었다. 창문마다 드리워진 커튼은 호기심을 자극해 신비로운 느낌을 줬다.
794,"""언니, 제대로 설명해야지. 우리 몸 파는 사람들 아니에요. 저긴 그냥 좀 특이한 카페예요. 그리고 이거요."""
795,엉덩이를 턴 소녀가 다가와 구겨진 편지와 봉투를 내밀었다. 매니시의 편지들이었다. 소녀의 장난스러운 얼굴은 그런 오해 속에서 산다고는 믿을 수 없을 만큼 맑았다.
796,"""되게 인기쟁인가 봐요. 아까부터 읽고 있길래 눈이 갔었거든요. 중요한 거 같아서 들고 튀느라 힘들었네."""
797,"""고마워요. 하지만 그냥 카페라는 말은 믿을 수 없겠는데요?"""
798,편지를 받아든 매니시의 말에 세 사람의 몸이 굳었다. 매니시는 그녀를 뒤흔든 편지를 잘 접어 봉투 안쪽 깊숙이 집어넣었다.
799,"유부녀인 척하고 소년인 척하고, 편한 길로 간 후 부끄러워하고 흔들리는 일은 그만하고 싶었다. 저지르고 도망가는 길이 너무 시원하고 짜릿하단 걸 매니시는 알아버렸다."
800,"""솔직히 그쪽 하나도 안 힘들어 보여요. 여기서 제가 제일 약골인 것 같은데, 저기가 혹시 훈련소라면 미리 말해줘요. 마음의 준비를 하게."""
801,봉투를 흔들며 다시 한번 고맙다는 인사까지 마치자 소녀는 기쁜 얼굴로 매니시의 팔에 매달렸다. 조잘거리기 시작한 소녀의 손에 이끌려 코너를 도니 평범한 거리에 어울리지 않는 화려한 문이 보였다.
802,페니가 앞장서 다가가자 안쪽 그늘에 몸을 숨기고 있던 남자가 밖으로 나왔다. 머리를 시원하게 민 덩치 큰 남자였다. 페니를 본 그는 반가운 얼굴로 한쪽 비켜섰다가 매니시를 발견하더니 이마를 찌푸렸다. 그것은 결코 환영의 의미 같지는 않았다.
803,"의심의 눈길 하나에 화려한 문 사이로 모습을 드러낸 어둡고 낯선 복도, 매니시는 손에 든 봉투를 꼭 쥐었다. 그러자 눈에 보이지 않는 응원이 그녀의 등을 받쳐주었다."
804,"편지와 우연한 만남. 길 끝에 선 매니시는 여기 어딘가 대단한 비밀이라도 숨겨져 있다는 듯 커다란 눈을 바쁘게 움직이며, 낯선 세상의 초대를 받아들였다."
805,손님으로 받아들여진 매니시가 들어서자마자 당부받은 일은 반 가면을 착용하는 것이었다. 흰 바탕에 모조 보석과 빨간 물감으로 꾸며진 가면이었다.
806,"그녀들의 일터는 확실히 범상치 않은 곳이었다. 제법 큰 홀, 어두운 톤에 무거워 보이는 테이블과 소파들이 즐비했다. 매니시도 그중 한 테이블을 차지하고 앉아 페니의 수다를 들어주고 있었다."
807,"""그래서 내가 특별히 뜨거운 홍차로 바지 중앙에 지도를 그려줬지. 그 의원 다신 안 오더라."""
808,"페니의 무용담은 끝도 없이 튀어나왔다. 그럴 만도 한 것이 그녀들의 직업환경은 다소 변태에게 노출되어 있었다. 테이블마다 남녀가 섞여 앉아 있었지만, 가면을 쓴 쪽은 모두 남성들이었다."
809,"손님은 모두 남자, 일하는 쪽은 눈부시게 아름다운 여인들. 따지고 보면 무용담을 쌓기 좋은 환경이었다. 매니시의 훈련소 타령은 변태 퇴치라는 분야에 한해서 그럴듯한 부분이 있었다."
810,"""틀렸어. 그건 소설가 때지."""
811,"어느새 땋은 머리를 풀어 내린 여인, 코이가 지나가며 훈수를 뒀다. 그녀와 소녀는 건물에 들어선 후로 바쁘게 움직이고 있었다."
812,"""소설가?"""
813,익숙한 단어가 나오자 매니시의 몸은 대답해줄 만한 사람에게로 기울었다.
814,"""맞다. 의원이 아니라 소설가였어. 꽁꽁 가린다고 큰 가면을 썼는데 머리 까진 걸 못 가려서 아들한테 들켰었지. 알고 보니 부자가 다 우리 단골이더라고."""
815,"""그 사람은 무슨 잘못을 했다고?"""
816,"무례하게 캐물었다거나 멋대로 소재 삼아서 취재를 부탁했다거나, 매니시의 머릿속에는 바지에 지도를 그린 자신의 모습이 그려졌다. 매니시는 최대한 공손한 자세로 페니의 대답을 기다렸다."
817,"""날 찬양하더라고. 음탕한 육체에 순수한 아이의 영혼이 들었다나 뭐라나, 내가 거시기의 여신이라도 된 줄 알았다니까. 그래서 뜨거운 성수를 부어준 거야. 정화 작업."""
818,말을 끝내고 윙크까지 하는 페니의 모습에 매니시는 결국 웃음을 터트렸다. 웃음이 잦아들자 자연스레 소파에 몸을 기댄 매니시는 그제야 연회장을 구석구석 뜯어보기 시작했다.
819,"여기저기 박혀있는 비싼 마법등과 시종일관 들리는 음악, 여인들의 나긋한 걸음걸이는 매니시도 종종 보던 것들이었다. 마치 귀족들의 사교장같이, 페니의 무용담이나 이상한 남녀의 성비와는 다르게 가게의 분위기도 제법 좋았다."
820,그런데도 이곳을 떠도는 기묘한 분위기는 가면 때문이었다. 매니시는 시선 안에 들어오는 가면 쓴 남자들을 한 명 한 명 훑어봤다. 가면 때문인지 모두 은밀하고 수상한 분위기를 풍기고 있었다.
