,0
954,"“네가 걸려도 곤란해지긴 매한가질 걸. 네가 언니한테 문초를 듣는 것 보단 내가 듣는 게 더 나아. 여기서 기다리고 있어, 알리사.”"
955,엘리자베스가 걸어가며 신신당부했다.
956,“내가 늦더라도 어디가면 안 돼. 기다려!”
957,"엘리자베스의 땋은 머리가 팔랑 대며 나무들 사이로 사라졌다. 제자리에 멀뚱히 서서 엘리자베스가 사라진 나무 너머를 뚫어져라 응시하던 알리사의 고개가 천천히 돌아갔다. 알리사보다 세 배는 더 크지만, 나무치곤 그리 높지 않은 키를 가진 나무의 잎은 설탕물을 발라놓기라도 한 마냥 윤기가 흘렀다. 동백나무인가. 알리사는 저도 모르게 손을 뻗어 나뭇잎을 천천히 매만졌다."
958,아직 여름에서 가을로 넘어갈 즘 밖에 되지 않아 꽃이 피진 않았지만 나중에 겨울이 와서 꽃이 핀다면 그것도 제법 예쁠 것 같다는 생각이 들었다. 그보다 엘리자베스는 지금쯤 방 안에 도착했을까. 알리사는 고개를 돌렸다.
959,*
960,업무에 한창 열중하던 이시르의 손이 결재 중이던 서류 위에서 문득 멎었다. 엘리자베스가 보낸 편지가 책상에 아무렇게나 놓여 있었다. 그는 한숨을 내쉬었다. 이건 지나친 미련이다.
961,레이첼의 부탁이니 굳이 오지 않아도 된다는 문구를 보고 쓰레기 더미-정확히는 결재하지 않을 서류들이었지만-와 함께 놓아두었던 편지를 제 손으로 직접 찾아낸 것은 실로 그 답지 못한 행동이었다. 그는 끊임없이 부정하며 의식하지 않으려 했지만 그는 이해 못할 자신의 행동이 무엇으로부터 기인한 것인지 너무나도 잘 알고 있었다. 엘리자베스의 아래에 있다는 그 금발 시녀가 자꾸만 떠올라서다.
962,"단 한 번, 뒷모습 밖에 보지 못한 여인 따위 무시하면 그만이었다. 하지만 그 뒷모습이 자꾸만 눈에 밟히고 그의 일을 훼방 놓는 건 그녀를 본 순간 먼 과거의 기억이 떠올라서. 그래, 그 뿐이다."
963,"하지만 그것만으로도 이시르가 하이텔 공작저를 찾을 이유는 충분했다. 거기에까지 생각이 미친 이시르는 결재 중이던 서류를 뒤로하고 자리에서 일어났다. 이런 감정의 조각 따위, 그 여자의 얼굴을 두 눈으로 똑똑히 보고 그 여자가‘그녀’가 아니라는 것만 알게 된다면 아무 일도 없던 것처럼 사라질 것들이었다. 별 것 아닌 감정을 이렇게 붙잡아 두고 질질 끄는 건 현명하지 못했다."
964,그래서 그의 걸음에는 망설임이 없었다. 하이텔 공작 저에 발을 들이고 이유모를 불안감이 그를 사로잡기 전까지는.
965,"“황태자 전하, 오셨어요?”"
966,테오와 함께 걸음 한 그를 가장 먼저 발견한 것은 레이첼이었다. 테오에게 눈짓해 그를 다른 곳으로 보낸 이시르는 형식적인 미소와 함께 제 사촌 동생에게 인사했다.
967,"“오랜만이구나, 레이첼.”"
968,"“네, 자주 놀러오세요. 오라버니.”"
969,사적으로는 엘리자베스에게 밖에 허락하지 않은 호칭을 레이첼은 거리낌 없이 사용했다. 이렇게 공식적인 자리에서 레이첼에게 망신을 줄 생각은 없었던 이시르는 그런 사촌 누이의 무례를 옅은 웃음과 함께 무마했다.
970,“내가 올 때 마다 네가 없지 않았느냐.”
971,정확히는 이시르가 들린 목적이 엘리자베스였기에 레이첼과 마주할 일이 없었던 것뿐이지만 이시르는 그 점에 대해서는 입을 다물었다. 이시르의 말 속에 담긴 외면을 읽어낸 레이첼은 속으로는 독기를 삼켰지만 그녀의 주변을 둘러싼 수많은 사람들을 의식해 웃는 낯으로 이시르의 팔을 잡아끌었다.
972,“나중에 춤을 출건데 제게 오라버니와 함께할 영광을 주시지 않겠어요?”
973,"“그래, 그렇게 하마.”"
974,여상히 대꾸한 이시르는 천천히 공작 저를 둘러보았다. 엘리자베스는 보이지 않았다. 그리고 엘리자베스가 데리고 있다는 그 금발머리 하녀도. 엘리자베스가 어디에 있을지 짐작이 가지 않는 건 아니었기에 이시르는 레이첼에게 엘리자베스의 행방에 대해 묻는다던가 하지는 않았다. 물론 엘리자베스의 행방을 전혀 알지 못했다 해도 레이첼에게 묻지는 않았을 거다. 엘리자베스의 심정을 헤아려 줄곧 레이첼과 엘리자베스의 관계를 모른 척 해온 이시르였지만 레이첼이 엘리자베스에게 어떤 행동을 일삼고 있는지 모르지 않았다.
975,“잠깐 실례하지.”
976,"“네, 얼른 다녀오세요.”"
977,엘리자베스를 찾는 이시르의 눈치를 읽어낸 레이첼은 아무렇지 않게 웃으며 이시르를 보냈다. 어차피 이시르의 관심을 얻는 건 일찍이 포기했다. 그러니 황태자를 이용해 사교계에서의 제 입지를 굳히겠다는 계획이 무사히 진행되고 있는 이상 더는 이시르를 붙잡아둘 필요가 없었다. 오히려 이시르를 여기서 더 붙잡아 두었다가 엘리자베스와 관련한 이야기가 나오기라도 하면 그녀의 손해였다.
978,주변을 둘러보며 알만 한 사람들과 가벼운 인사를 주고받은 뒤 다른 사람들의 눈에 띄지 않게 천천히 정원 쪽으로 물러선 이시르의 걸음이 문득 멎었다. 테오가 유리잔을 깨트리는 사소한 소동을 일으킨 덕에 그를 향해있던 관심이 한순간에 가셨다. 이시르는 완전히 몸을 돌려 정원으로 걸어 들어갔다.
979,"이전에도 하이텔 공작저에서 비슷한 파티가 열렸었고 그럴 때 마다 엘리자베스가 향하는 장소가 있었다. 이시르가 엘리자베스에게 제대로 된 관심을 기울이게 된 것도 이 정원에서 엘리자베스를 만나고 난 후였다. 황태자의 몸에서 깨어난 지 10년이 지난, 열 네 살의 어느 겨울 날. 그에게 달라붙는 사람들을 피해 정원으로 도망친 그는 활짝 피어있는 붉은 동백꽃을 보며 옛 기억에 사로잡혀 있었다."
980,때는 추운 겨울날이었고 주변을 시찰하던 그는 동백 군락에 몸을 숨긴 금발의 여인을 발견했었다. 매섭게 빛나는 녹색 눈과는 대조되게 몸을 움츠러트리며 잔뜩 경계하던 그 여인은 그가 칼날을 갈고 있던 왕가의 일원이었다.
981,"엘리자베스와도 그런 식으로 만났던 것 같다. 붉은 동백 꽃 사이에서 유독 눈에 띄는 옅은 금발머리는 그가 기억하는 벨로나의 전유물이었다. 여덟 살의 어린 소녀는 그를 보며 움츠러들었고, 엘리자베스에게서 발견한 벨로나의 색채에 이시르는 넋을 놓았다. 마치 그가 그녀를 처음 만났던 그 날처럼."
982,“엘리자베스.”
983,이시르는 제 사촌 누이의 이름을 부르며 천천히 정원 깊숙한 곳으로 걸음을 들여놓았다. 인기척은 있는데 대답은 들려오지 않았다.
984,“엘리자베스?”
985,다시 한 번 이어진 나직한 부름에 아까보다 인기척이 한층 더 짙어졌다. 어쩐지 놀란 것 같기도 한 분주한 움직임이다. 이시르는 낮게 웃으며 잎이 무성한 동백나무를 돌아갔다.
986,“무엇 때문에 그리도 놀라…….”
987,웃으며 말을 이어가던 그의 얼굴이 딱딱하게 굳어졌다. 이시르의 입술이 굳게 다물렸다. 그의 눈동자에 허리너머로 길게 늘어트려진 백금발이 비쳤다. 아직 채 피지 않은 동백꽃 향기가 올라오는 것 같다. 향기에 취하기라도 한 걸까. 이성이 마비되고 머릿속이 혼미해졌다.
988,“벨…….”
989,"분명 그럴 리가 없는데, 당신이 어떻게."
990,“벨로나.”
991,그가 속삭였다.
992,
993,
994,
995,[작품후기]
996,4화 오타지적 감사합니다!! 사라 하이텔->레이첼 하이텔로 수정합니다!!
997,^^^
998,비틀리는 시간
999,
1000,낯선 이의 등장에 놀라 얼어붙었던 알리사는 낯선 이름의 등장에 눈을 느리게 깜박였다. 잔뜩 긴장한 채 제자리에 서 있던 알리사는 더는 인기척이 느껴지지 않자 느리게 몸을 돌렸다. 동백나무에 몸이 반쯤 가린 남자가 멍한 눈으로 그녀를 응시하고 있었다.
1001,"굉장히 짙은 검은 머리였다. 그 머리 아래에 자리 잡은 녹색의 눈동자가 제 얼굴을 향해 있는 걸 발견한 순간, 알리사는 그가 누구인지 직감했다. 엘리자베스에게 말로만 들어왔던 황태자였다. 엘리자베스는 그가 오지 않을 거라 호언장담을 했는데 그녀가 틀렸다. 알리사는 함부로 쳐다봐서는 안 될 높은 분을 만났다는 생각에 황급히 머리를 조아렸다."
1002,“엘리자베스 아가씨께서는 잠시 방에 들르셨어요.”
1003,감정 한 줌 들어있지 않은 알리사의 대꾸에 한 순간 물벼락을 맞은 기분이었다. 이시르는 고개를 숙인 채 꼼짝도 않는 알리사를 가만히 바라보다 천천히 그녀의 앞으로 다가섰다. 갑작스러운 접근에 놀라 움찔하는 어깨가 보였다. 이시르는 가슴 속 깊숙이 부터 치밀어 오르는 분노를 참아내고 그녀의 턱을 들어올렸다.
1004,“당신은 벌써 나를 잊었습니까.”
1005,거친 손길에 젖혀진 고개의 통증과 한순간 엄습해오는 공포에 알리사는 저도 모르게 몸을 떨었다. 황태자가 무슨 소리를 하는 건지 그녀의 머리로는 알 수 없었다.
1006,"“왜, 왜 이러…….”"
1007,"“똑바로 보십시오. 내가, 당신에게, 그 정도의 가치 밖에 지니지 못했습니까.”"
1008,이시르는 이를 갈았다. 그를 향한 공포에 질린 두 눈이 그를 점점 더 미치게 만들고 있었다. 전에 느껴본 적 없는 내면 속의 괴물이 이를 드러내며 사납게 그르렁거렸다.
1009,“대답해.”
1010,이시르는 광기에 젖어 그녀의 어깨를 흔들었다.
1011,"“대답해, 대답 하란 말이다! 당신의 입으로, 내가 누구인지 대답해!”"
1012,“……하.”
1013,“뭐?”
1014,"“황태자……, 전하.”"
1015,그녀의 대답에 또다시 넋을 잃기도 전에 그녀의 뺨에서 눈물이 쏟아져 내렸다. 몇날 며칠 밤을 불안 속에 보내느라 심약해 진 정신이 기어코 바닥을 드러내고 만 것이다.
1016,알리사는 제 눈앞의 황태자가 자신에게 왜 이렇게 구는지 알지 못했다. 그저 두려웠다. 핏대를 세우고 그가 누구인지 대답하라며 소리 지르는 그가 무서웠다.
1017,“제발.”
1018,알리사는 무엇을 바라는지도 모르고 덜덜 떨리는 입술을 떼어냈다.
1019,“제발 놓아 주세요…….”
1020,이시르의 얼굴이 고통스레 일그러졌다. 머릿속에서 무엇인가 뚝 하고 끊어진 기분이다. 간신히 붙들고 있던 이성이 고삐 풀린 망아지 마냥 날뛰기 시작했다. 그는 알리사의 볼을 따라 흐르는 눈물을 손가락 끝으로 닦아냈다. 그녀에게는 울음을 터트릴 수 있는 자격이 없었다.
1021,"오래 전, 그를 배반하고 그의 심장을 꿰뚫은 순간부터 그녀는 눈물을 흘릴 자격마저 잃었어야 했다. 이시르는 이젠 당혹스러움으로 가득 차 있는 알리사의 푸른 눈동자를 가만히 내려다보며 멈칫했다."
1022,"벨로나 하이텔의 녹색 눈동자와는 다른 푸른 눈동자지만, 이것은 분명 벨로나의 눈이었다. 처음 이 눈을 마주한 그 날, 그녀를 살리지 말았어야 했다. 그의 주변에 있던 사람들이 뭐라고 하던 왕가의 피가 흐르는 그녀의 목을 베어냈어야 했다."
1023,이시르는 그녀의 뒷덜미를 쥐어 잡고 그녀의 입술에 거칠게 입 맞추었다. 놀라 반쯤 열린 입술을 놓치지 않고 찾아든 이시르는 혀로 그녀의 입술 곳곳을 유린했다. 알리사가 그의 가슴을 밀쳐내고 몸부림쳐도 그는 아랑곳하지 않았다. 한 손으로는 그녀의 허리를 받치고 한 손으로는 그녀의 뒤통수를 받친 채로 그녀의 숨결을 죄다 집어 삼킬 듯 끊임없이 그녀의 입속을 헤집어놓았다.
1024,"알리사가 저항하려 그의 혀를 꽉 깨물었음에도, 입 안으로 비릿한 피 맛이 감돌았음에도 이시르는 멈추지 않았다. 이시르가 일방적인 입맞춤을 멈춘 것은 그로부터 제법 오랜 시간이 지난 후였다."
1025,“이래도.”
1026,숨쉬기가 버거워 비틀거리는 알리사의 귀 속으로 이시르의 목소리가 처절하게 울려 퍼졌다.
1027,“이래도 나를 모른다고?”
1028,“…….”
1029,“당신이 나를 잊었다고?”
1030,알리사는 멍한 눈으로 그를 올려다보았다. 뭔가를 오해하고 있는 것 같다고 이야기해야 했는데 입술이 떨어지지 않았다.
1031,"“당신이 어떻게 나를 잊어! 당신이, 당신이 무슨 자격으로 모든 걸 잊어, 왜!”"
1032,분노에 잠겨 소리 지르던 그의 눈에 이채가 돌았다. 순식간에 그의 손아귀에 목덜미가 틀어 잡히고 그 충격으로 눈에서는 눈물이 핑 돌았다. 알리사는 컥컥 거리는 소리 한 번 제대로 내지 못 한 채 겁에 질려 이시르를 올려다보아야만 했다.
1033,“벨로나.”
1034,“…….”
1035,“벨로나.”
1036,“…….”
1037,“당신을 증오합니다.”
1038,희미해지는 정신 너머에서 이시르의 목소리가 높아졌다 낮아지기를 반복했다.
1039,“묻고 싶었습니다. 당신이 왜 저를 그런 식으로 배신했는지. 제게 사랑한다 속삭였던 그 입술로 왜 저를 난도질 했는지 묻고 싶었습니다. 그런데 당신이 어떻게 감히 나를 잊어. 당신이!”
1040,알리사의 목을 한층 더 강한 힘으로 옥죄인 이시르의 눈에서 눈물이 흘렀다.
1041,“변명을 하십시오.”
1042,사실 그는 그녀가 그렇게 할 수 밖에 없었음을 알고 있었다.
1043,"“당신에게 입이 있다면, 내게 변명을 하란 말입니다!”"
1044,황태자로 살아온 지난 18년의 세월은 그의 생각의 많은 일부를 바꾸어놓았다. 그녀가 그를 그렇게 등질 수밖에 없었던 것은 반란군의 승리로 끝나게 되면 벌어질 혼란 때문이었다.
1045,"반란군이 승리의 깃발을 붙잡고 약속대로 벨로나가 여왕의 자리에 오르게 된다 해도 피해 갈 수 없는 논란은 분명 존재했다. 왕가를 끝낸 것은 반란군인데 왜 공주가 왕위에 오르냐 하는 문제부터, 신분이 낮은 자들에 의해 반란이 성공해 왕이 바뀐다면 후일 또 다른 문제가 생겼을 때 무턱대고 반란을 조장하는 이들이 생겨날 것이라는 문제까지. 자칫하면 나라의 근간이 흔들리는 일이 생길 수도 있었다. 이시르는 머리로는 그것을 이해했으나 마음으로는 그것을 받아들이지 못했다."
1046,"“당신이 왜 배신할 수밖에 없었는지, 나를 이해시키란 말입니다!”"
1047,"그래서 이시르는 그녀에게 그 대답을 얻기를 원했다. 그는 많은 것을 바라지 않았다. 백성들을 위해 더 나은 나라를 만들기 위함이었다는 한 마디면, 그를 이해시킬 수 있는 그 한마디면 그는 그녀를 용서할 생각이었다. 그러나 그녀는 지난 과거를 잊음으로서 또다시 그를 배반했다."
1048,“지난 과거를 모두 잊을 정도로 그 기억이 아프셨습니까.”
1049,이시르는 창백하게 질려 이제 거의 숨이 넘어가기 직전인 알리사의 목에서 천천히 손을 떼어냈다.
1050,“대체 당신이 무슨 자격으로 그 기억을 잃어.”
1051,마지막 중얼거림은 허망하게 허공으로 흩어졌다. 알리사는 천천히 눈을 감았다. 눈에서 떨어진 눈물이 뺨을 타고 미끄러져 내렸다.
1052,“저는…….”
1053,그의 머릿속에 있는 것과 지독하게 닮은 목소리다.
1054,“전하께서 찾는 사람이 아니에요.”
1055,그리고 그녀는 어김없이 그의 심장을 난도질했다. 이시르는 인정 할 수 없었다. 그래서 그는 알리사의 얼굴로 느리게 손을 뻗었다. 땀에 젖어 축축해 진 금발의 머리카락을 귀 뒤로 넘기고 그녀의 얼굴을 느릿하게 쓰다듬었다. 알리사는 반항할 힘도 남아있지 않아 두려움에 질린 얼굴로 가만히 그를 바라보고 있었다.
1056,겁에 질린 알리사의 눈동자를 발견한 그의 얼굴이 고통스레 일그러졌다. 그는 말없이 그녀의 입술 위로 제 입술을 겹쳤다. 첫 번째 입맞춤보다 한층 더 부드러운 입맞춤이었다.
1057,이시르는 인상을 찌푸렸다. 그녀에게서는 머리가 아찔해 질 것 같은 향기가 났다. 그것은 그가 너무나도 잘 알고 있는 향이었다. 그는 그 향에 심취해 눈을 감았다. 본인은 아니라 말하지만 그녀를 둘러싼 모든 증거가 그녀가 벨로나임을 말하고 있는 이 상황이 참으로 이율배반적이지 않은가. 이시르는 절망했다.
1058,저항하지 못하고 이시르의 입술을 받아들이던 알리사의 귀에 무언가 투둑하고 떨어져 내리는 소리가 들려왔다. 뒷목이 오싹해지는 것을 느끼며 고개를 돌린 알리사의 눈에 가장 먼저 들어온 것은 풀 밭 위에 나뒹굴고 있는 책들이었다. 그 다음은 충격으로 잔뜩 얼어있는 녹색 눈동자였다.
1059,알리사와 이시르를 혼란이 가득한 눈으로 바라보던 엘리자베스는 알리사와 눈이 마주치는 순간 얼굴을 붉히며 몸을 돌렸다. 얼핏 본 그녀의 눈에 눈물이 가득 고여 있었다. 알리사의 것을 꼭 닮은 금발머리가 나무들 너머로 사라졌다.
1060,
1061,
1062,
1063,[작품후기]
1064,사실 노블레스가기 직전으로 쓰고 싶었는데 그랬다간 아직 미성년자인 엘리자베스의 멘탈이 나갈게 걱정이 되서ㅋㅋㅋ..<-어후 3년 지나서 보니까 노블레스 직전까지 가면 그게 개새끼지 뭔가요. 참아낸 과거의 나 칭찬해(2019.01.13).
1065,그 동안 모아두었던 비축분을 전부 탈탈 털었습니다ㅠㅠ 주 3회 연재가 목표였는데 어쩌다보니 일일연재를 하고 있었네요ㅠㅠㅠㅠ 빠른 시일 내로 돌아오겠습니다!! 제가 많이 사랑합니다.
1066,표지 큰 버전은 공지사항을 확인해 주세요!!
1067,^^^
1068,비틀리는 시간
1069,
1070,“아가씨!”
1071,알리사는 화들짝 놀라 강한 힘으로 이시르를 떠밀었다. 이시르의 몸은 아까와는 달리 순순히 뒤로 밀려났다. 알리사는 원망 어린 눈으로 이시르를 쳐다보고는 황급히 엘리자베스가 사라진 곳으로 달려 나갔다. 빠르게 멀어지는 알리사의 뒷모습을 멍하니 바라보던 이시르의 두 눈에 체념이 어렸다. 아직도 코끝에 그녀의 향기가 감돌고 있었다.
1072,*
1073,“엘리자베스 아가씨!”
1074,알리사는 멀어지는 엘리자베스의 뒤를 쫓았다. 다친 발목이 아파왔지만 개의치 않았다. 갑작스러운 엘리자베스의 난입에 파티 장에 작은 소란이 일었지만 다행이 레이첼은 그 소란을 눈치 채지 못했다. 사람들을 밀치고 계단을 올라가는 엘리자베스를 뒤쫓던 알리사는 몇 번이나 넘어질 뻔한 몸을 간신히 추스르고 계단을 밟아 올랐다. 파티장이 보이지 않는 2층 복도의 입구에 들어섰을 때 쿵 하고 복도를 울리는 소리가 났다.
1075,“아가씨!”
1076,알리사는 바닥에 나자빠진 엘리자베스를 발견하고 창백하게 질려 뛰어갔다.
1077,"“아가씨, 괜찮으세요? 어디 다치신 데는…….”"
1078,“필요 없어!”
1079,“아가씨!”
1080,알리사는 얼얼해진 손등을 문지르며 멍한 눈으로 엘리자베스를 응시했다. 엘리자베스의 얼굴은 눈물로 엉망이 되어 있었다.
1081,“꼴도 보기 싫어. 저리 꺼져.”
1082,자리에서 벌떡 일어난 엘리자베스는 부축하려는 알리사를 무시하고 빠르게 자신의 방으로 걸어들어 갔다. 그런 엘리자베스의 뒤로 빠르게 따라붙던 알리사는 한층 더 심하게 전해지는 발목의 고통에 인상을 찌푸리며 황급히 걸음을 옮겼다. 그러나 엘리자베스가 한 발 더 빨랐다. 그녀는 알리사의 면전에 대고 문을 닫았다.
1083,“아가씨…….”
1084,알리사는 엘리자베스가 놀라지 않을 정도의 강도로 엘리자베스의 방문을 두드렸다.
1085,"“오해예요, 제 말 좀 들어주세요.”"
1086,“그럼 내 눈이 잘못 되기라도 했다는 거야? 오라버니랑 네가……! 네가!”
1087,엘리자베스는 뒷말을 잇지 못하고 침묵했다. 알리사는 간절하게 엘리자베스의 문고리를 붙잡고 제자리에 주저앉았다.
1088,"“아가씨, 제발 제 말을…….”"
1089,“너 마저 날 이상하게 취급하지 말란 말이야!”
1090,“그런 게 아니에요. 일단 문부터 열어주세요.”
1091,여전히 발목이 아프다. 알리사는 인상을 찌푸리며 치맛단을 걷었다. 갑작스러운 달리기로 무리를 한 발목이 붉게 부어올라 있었다. 알리사는 손가락 끝으로 발목을 꾹꾹 눌렸다. 신음이 절로 튀어나올 정도로 고통스러웠다. 눈물이 핑 돌아 고개를 치켜들었다.
1092,아직도 맞닿았던 입술이 뜨겁다. 황태자는 그녀를 질식시킬 생각이기라도 한 것처럼 끊임없이 그녀의 숨결을 삼키고 삼켰다. 알리사는 여전히 쿵쾅거리는 가슴을 부여잡고 눈을 질끈 감았다. 미처 마르지 않은 눈물이 한줄기 뺨을 타고 흘러내린다.
1093,"무서웠다. 그녀에게서 무언가를 갈구하듯 소리 지르는 그가 너무 무서웠다. 동시에 속에서부터 터져 나오는 그 소리가 너무 애절해서 두려웠다. 그는 누군가를 원망하고 있었다. 그가 원망하는 대상이 제가 아님이 분명한데도 그 말이, 목소리가 너무 간절해 잠깐 동안 정말로 그녀가 뭔가 실수를 한 게 아닐까하는 착각마저 들었다. 하지만 그 뿐이었다. 그가 뭔가 착각한 게 분명했다."
1094,“엘리자베스 아가씨 그건 정말 오해…….”
1095,“날 사랑한다고 했잖아!”
1096,문 안에서 엘리자베스의 울음 섞인 목소리가 들려왔다.
1097,“너도 이시르 오라버니도 테오도 모두 날 사랑한다고 했잖아! 네가 네 입으로 그렇게 말했잖아!”
1098,"“당연하죠. 거짓말이 아니에요, 아가씨. 저도 황태자 전하도 시트리안 공자도 모두 아가씨를…….”"
1099,“더는 날 기만하지 마.”
1100,엘리자베스는 이를 악 다물고 중얼거렸다.
1101,“너는 이유가 있어서 내게 접근한 거야.”
1102,"“그런 게 아니에요, 아가씨.”"
1103,“그럼 그렇지. 내 곁에 이유 없이 남는 사람이 있을 리가 없어.”
1104,"“아가씨, 오해예요.”"
1105,알리사는 간절하게 중얼거렸지만 엘리자베스는 귀를 막았다.
1106,“나는 너를 진심으로 대했는데 너는 그게 아니었던 거야. 너는 내게 붙어 뭔가 득을 볼 수 있지 않을까 하는 마음에 내게 접근 했던 거야. 그렇지? 그런 거지?”
1107,"“아니에요, 아가씨.”"
1108,알리사는 자신이 의도치 않게 엘리자베스에게 상처를 입히고 말았다는 걸 깨달았다. 엘리자베스는 지금 그녀에게 배신감을 느끼고 있는 것이다. 사랑을 갈구하며 사랑받길 원했던 엘리자베스에게 보여서는 안 될 모습을 보이고 말았다. 그게 그녀의 의지와 아무런 관계가 없었다는 사실이 더는 중요하지 않았다.
1109,“너나 내 어머니란 여자랑 다를 게 뭐야. 뭔가 받아먹을 게 없나 싶어 이 저택에 들어와 공작을 유혹해 나를 낳다 죽은 내 어머니나 나와의 친분을 빌미삼아 이시르 오라버니와 입 맞추고 있던 네가 다를 게 뭐냔 말이야!”
1110,엘리자베스는 거의 숨이 넘어가기 직전이었다.
1111,"“아가씨, 저는…….”"
1112,"“아까부터 계속 아니다, 아니다. 뭐가 아니라는 거야? 네가 오라버니와 입 맞추고 있었다는 사실이 아니기라도 하다는 거야? 내가 정신이 이상해 져서 헛것이라도 본 거야? 대체 넌 나를 어디까지 기만할 셈이야!”"
1113,엘리자베스가 제자리에 주저앉는 소리가 났다. 그녀의 목소리는 이제 거의 반쯤 잠겨 있었다.
1114,“그것도 아니라면 내게 설명해!”
1115,“…….”
1116,"“네가 오라버니와 그 곳에서 그렇게 하고 있었을 수밖에 없던 이유를 내게 설명해, 당장 설명하란 말이야!”"
1117,알리사는 입을 반쯤 벌린 채 멍하니 닫혀버린 문을 응시했다. 엘리자베스에게 무어라 설명할 수 있단 말인가. 황태자가 그녀와 다른 여자를 착각해 그녀에게 입맞춤했다? 엘리자베스가 그런 황당한 이야기를 믿을 리가 없었다. 제 스스로도 제게 일어난 일이 믿어지지 않는데 엘리자베스는 오죽할까. 오히려 저를 더 기만하는 거라 생각 할지도 몰랐다.
1118,"“역시, 아무런 대답도 하지 못하는구나.”"
1119,엘리자베스의 목소리에서는 더 이상 분노조차 전해지지 않았다.
1120,“결국 너도 이렇게 날 떠나버릴 거였어. 그것도 이시르 오라버니마저 데리고 말이야.”
1121,“아가씨…….”
1122,“레이첼 언니보다 네가 더 나빠.”
1123,엘리자베스가 자리에서 일어나는 소리가 들려왔다.
1124,“꺼져.”
1125,그녀의 목소리가 방문 너머에서 점차 멀어져갔다.
1126,“네 얼굴 보기 싫어.”
1127,
1128,
1129,
1130,[작품후기]
1131,(2019.01.13 추가)
1132,내 인생을 망치러온 나의 구원자..
1133,-------
1134,이번화는 좀 짧습니다!! 대신 다음화는 좀 더 빵빵한 분량으로 돌아올게요!! 당분간은 연재 주기가 조금 길어질 것 같습니다!! 일단 다른 소설 하나 완결내고 더 자주 돌아오도록 하겠습니다!! 제가 많이 사랑합니다ㅠㅠㅠ
1135,^^^
1136,비틀리는 시간
1137,
1138,"알리사는 꺼지라는 엘리자베스의 말을 듣지 않고 엘리자베스의 방문이 열리기를 기다렸다. 어차피 공작이 집에 있는 한, 엘리자베스도 함께 식사를 할 테니 아침까지 기다리면 엘리자베스가 마지 못 해 문을 열거란 계산 때문이었다. 게다가 밤새 엘리자베스의 울음소리가 들려오기라도 할 까봐, 걱정되어 문 앞을 지킨 것도 있었다. 다행이 엘리자베스의 울음소리는 들려오지 않았다."
1139,그렇게 하루 밤을 엘리자베스의 방문 앞에서 꼬박 샌 알리사가 정신을 차린 것은 누군가의 인기척을 느끼고서였다. 엘리자베스가 방문을 열고 방을 벗어나고 있었다. 엘리자베스는 알리사에게 눈길 한 번 주지 않았다. 황급히 자리에서 일어난 알리사가 머리를 가볍게 정돈하고 엘리자베스의 뒤를 따라 나섰을 때 엘리자베스는 이미 계단을 내려가고 있었다.
1140,알리사는 황급히 엘리자베스의 뒤를 쫓았다. 그간 다리를 다쳤다는 이유로 알리사의 동행을 막는 엘리자베스 덕에 알리사가 공작 일가의 식사 현장을 보는 건 이번이 처음이었다.
1141,식당 앞에 선 엘리자베스가 잠깐 머뭇거리나 싶더니 식당 안으로 들어갔다. 알리사는 그런 엘리자베스의 뒤를 황급히 쫓아 들어가 다른 하녀들의 곁에 나란히 섰다. 하녀들 몇몇이 식당에 처음 모습을 드러낸 알리사를 힐끔 거리는 것이 느껴졌다. 알리사는 그런 시선을 무시했다. 공작 부부와 레이첼은 이미 식사를 시작한 후였다.
1142,“안녕히 주무셨어요.”
1143,"“그래, 조금 늦었구나.”"
1144,공작의 반응은 그게 다였다. 심지어 나머지 두 사람은 엘리자베스에게 눈길 한 번 주지 않았다. 잠깐 머뭇거리나 싶던 엘리자베스가 천천히 자리에 앉아 식기를 들어올렸다. 알리사에게 옆모습을 보이고 앉은 엘리자베스의 몸이 살짝 떨려오고 있었다. 알리사는 엘리자베스가 울고 있는 건 아닐까 걱정했지만 다행이 엘리자베스의 눈에는 물기하나 보이지 않았다. 단지 밤을 새기라도 한 것인지 안색이 좋지 않았다.
1145,일상적인 대화를 나누는 공작 내외와 레이첼의 웃음소리가 간간이 식당을 울리고 지나갔다. 걱정스러운 눈으로 엘리자베스를 응시하던 알리사가 이상한 기분을 느낀 건 바로 그 순간 이었다.
1146,슬쩍 눈길을 돌린 알리사는 공작이 하녀들 중 누군가를 보고 있는 것을 발견했다. 공작의 시선 끝에 있는 것은 금발머리 하녀였다. 언제나처럼 구불구불한 단발머리를 지닌 그녀는 공작과 밀정을 나누던 그 하녀였다. 엘리자베스를 걱정하느라 잊고 있던 며칠간의 기억이 떠오르는 순간 알리사는 몸서리쳤다.
1147,알리사는 재빨리 고개를 바로 했다. 이들 중 저 하녀와 공작의 관계를 눈치 채고 있는 사람이 있을까? 공작부인은 뭔가 알고 있을까? 그래도 분명 매일 밤 함께 잠자리에 드는 부부인데 모른다는 게 더 말이 안 된다. 심지어 저 하녀와 공작은 공작이 집으로 돌아온 이후 한밤의 정사를 즐기지 않은 적이 단 한 번도 없었다. 그렇다면 공작부인은 이미…….
1148,“아.”
