,0
732,“사실대로 말할게. 아시네헤의 일족은 모두 다 새야. 그건 결코 달라지지 않을 사실. 나 역시 본 모습은 새가 맞아.”
733,“수작질이라면 집어 쳐.”
734,차게 말한 내 목소리에 이것은 애타는 표정으로 손을 뻗었다.
735,“나는…!”
736,"그러나 거기까지. 이것이 차마 다 내뱉지 못한 말처럼, 손은 내게 차마 닿지 못하고 허공에 얼어붙은 것처럼 멈췄다. 손끝이 잘게 떨리다 빈 채로 다시 내렸다. 이것은 날 보며 짙은 한숨을 내쉬었다. 반짝이는 눈동자가 빛을 잃은 채 날 바라봤다."
737,“나는 저주받았어. 아가씨처럼.”
738,저주.
739,"“나는, 아냐.”"
740,그 말이 주는 무게에 애써 그 시선을 피하며 중얼거렸다. 그러나 이것이 무엇을 바라보는지 똑똑히 알 수 있었다. 이것은 덤덤하게 내 눈을 바라보며 말을 이었다.
741,"“아시네헤가 저주를 걸어 하늘을 날던 내 모습을 바꾸고 지상으로 추락시켰어. 두 번 다시 네헤베로 돌아가지 못하도록. 나는…! 아가씨, 나는 돌아 가야 해. 반드시. 그러려면 저주를 풀어야 해. 네헤베는 오로지 달의 일족만의 땅. 새의 모습을 가진 그들밖에는 얼음 장벽을 넘을 수 없으니까.”"
742,“…”
743,입술을 깨물었다.
744,모든 걸 믿을 순 없다. 하지만 내게 봄을 주러 왔다는 것보다는 믿을 만한 말이었다. 원하는 것을 얻기 위해 수단이 필요하다는 것은 한낱 눈처럼 녹아 사라질 감정보다 믿을 만하다.
745,피했던 시선을 다시 이것에게 향하며 입을 열었다.
746,“내가 저주를 풀 수 있다는 말인가?”
747,"“응, 오로지 아가씨만이.”"
748,“어떻게? 난 마법사가 아냐.”
749,"아주 오래전, 아스헤가 아시네헤와 함께 있을 때에는 세상에 기기묘묘한 마법을 다루는 사람들이 있었다고 한다. 하지만 지금은 그것은 오로지 이야기 속에 전해질 뿐. 현재 사람은 마법이라는 것을 쓰지 못한다."
750,이것의 시선은 흔들림 없이 날 향하고 있었다.
751,“마법사는 못해. 오로지 아가씨만이 할 수 있어. 나는 그래서 온 거고.”
752,“…”
753,"늘 웃던 얼굴이 아닌, 한 줌의 미소조차 없이 내뱉는 말은 마치 진실처럼 들렸다. 그러나 진실처럼 보이는 거짓도 존재한다는 것을 모르지 않다. 더욱이, 내가 이것의 저주를 풀 수 있다 하더라도 그럴 용의는 없다."
754,"이건, 내 성의 가신도, 영지민도 아니며 그저 죽이지 않고 지켜보는 것."
755,마치 내 속을 읽은 것처럼 이것이 날 바라보며 다시 옅게 미소를 지었다.
756,“그래서 지금은 말하지 않을래. 어차피 날 믿지 않을 테니까. 들어주지도 않을 거잖아? 그러니 지금 말고. 이제 앞으로 이틀 후에 겨울이 올 때. 그때 말할 게.”
757,순간적으로 어이가 없어 미간을 찌푸리는 날 향해 이것은 미소를 지우지 않았다. 진지했던 모습은 사라지고 또다시 헤실 거리는 얼굴로 돌아왔다. 뭔가 이상했다. 목 끝까지 치밀었다가 도로 내려간 것처럼.
758,기분이 이상했다.
759,그러거나 말거나 이것은 손을 뻗어 잔뜩 구겨진 베개를 두드려 모양을 바로잡더니 내 머리말에 다시 놨다. 그리고 바닥에 떨어진 이불도 주워 털고는 다시 침대 위에 올려놨다.
760,“뭐하는 짓이지?”
761,"“아가씨, 그때까지 봐주면 안 될까? 나 정말 손만 잡고 잤잖아. 바닥은 너무 추워. 춥기만 해? 허리가 엄청 배긴다고. 남자한테 허리가 얼마나 중요한지 아가씨가 모르진 않…”"
762,“시끄러워.”
763,손을 들어 자꾸 요사스럽게 말하는 이것의 볼을 세게 잡아당겼다.
764,“정말. 아가씨는 버릇이 나빠. 툭하면 손이 나가잖아. 손도 어찌나 매운지. 나니까 맞아주는 거야. 다른 사람들한테는 안 돼.”
765,짐짓 제가 뭐라도 된 것마냥 훈계하는 모습에 기가 막혀 한숨을 내뱉었다.
766,“어디 매가 필요한 짐승만 할까.”
767,"“아가씨. 진짜, 나 사슴 아니라고.”"
768,베개에 맞아 잔뜩 헝클어진 머리를 세게 흔들며 이것이 반박했다. 그러나 더는 들어줄 필요가 없었다. 은근슬쩍 제자리의 시트를 툭툭 치며 누울 준비를 하는 이것은 진짜 사슴만도 못한 짐승이다.
769,함부로 주인의 침대에 올라온 짐승은 발로 걷어차 교육해야 한다.
770,벌떡 몸을 일으키자 이것이 의아한 얼굴로 날 올려봤다. 발을 들어 감히 침대에 올라온 이것을 걷어차 바닥으로 떨어지게 했다.
771,"“악! 아가씨, 이건 정말 아파. 아가씨 다리 힘이 어찌나 센지 허리가 아파서 못 일어나겠어. 윽, 허리가…!”"
772,다시 태어나도 제 잘못을 모를 것 같은 이것의 목소리에 미간을 찌푸렸다. 차서 굴러 떨어지게 할 게 아니라 입을 후려쳐서 다물게 했었어야 했다.
773,“연극하는 사슴 주제에.”
774,"“…아닌데, 진짜 아픈데.”"
775,"조금 쉬었다 말하는 걸 보니 그나마 양심은 있는 것인가. 아니, 애당초 저것에게 양심이라는 건 불 앞에 선 얼음이다."
776,아침이 밝자마자 저 요사스러운 것을 데려온 린드 경을 족쳐야겠다고 생각했다.
777,“넌 내일. 린드 경에게 보낼 거야. 그때까지만 참지.”
778,이제 이틀이지만 나는 더는 저것과 이런 식의 입씨름 하고 싶지 않았다. 어차피 아시네헤에게 저주받았다고 했으니 이 이상 아시네헤로부터 분노를 받을 리도 없다. 그러니 굳이 내 옆이 아니어도 상관없다. 데려온 자가 린드 경이니 그가 해결하는 게 낫다.
779,“싫어.”
780,“싫으면 지금 떠나.”
781,허리가 아파 움직이지도 못하겠다는 말은 역시나 연극이었다. 이것이 벌떡 일어서서 다시 다가왔다. 그러나 싫어하는 걸 알기에 더는 내게 손대지 않았다.
782,금색의 눈동자가 간절하게 날 불렀다.
783,"“제발, 아가씨. 나는 아가씨 옆이 좋아. 여기 있을래. 아가씨가 하라는 대로 다 할게. 좋아. 만지지 말라고 하면 만지지도 않고, 보지 말라고 하면 보지도 않을 게. 그냥 옆에만 있게 해줘. 아가씨는 아니어도 난 아가씨가 필요해.”"
784,"“난, 아냐.”"
785,"“아니, 아가씨도 내가 필요하게 될 거야. 겨울은 앞으로 이틀 후에 반드시 올 거니까. 그때가 돼서도 안 된다면 떠날게. 하지만 아가씨. 아가씨는 결국 날 필요하게 될 거야. 절대적으로. 그때까지 아가씨가 하라는 대로 할 게. 응? 그러니까 제발. 날 곁에 있게 해줘.”"
786,“그렇게까지 하는 이유가 뭐지? 난 저주를 푸는 힘 같은 거 없어.”
787,"“말했잖아. 내 저주는 아가씨만이 풀 수 있어. 다른 거 다 필요 없어. 제발, 그냥 곁에만 있게 해줘. 이제 얌전히 있을 게.”"
788,"목구멍까지 차오를 것 같은 절박한 목소리에 이것의 눈을 올려봤다. ‘제발’이란 말은 절박하고 간절했다. 나는 그것을 안다. 나 역시, 간절했던 때가 있었으니까."
789,"제발 곁에 있게 해달라고, 제발 데려가 달라고 수없이 애원했던 때가."
790,들어주지 않았을 때의 절망조차 안다.
791,"억지로 잊고 있었던, 차갑게 쌓인 눈 위에 내던져졌던 감각이 떠올랐다. 가엾게 날 보던 오라비의 시선 또한 가시처럼 느껴졌다."
792,성의 남자들은 절대 입에 담지 않는 말. 어린 계집애들조차 잘 내뱉지 않는 말을 태연히 내뱉는 이것을 향해 한숨을 내뱉었다.
793,“이틀 후에는 내 방에서 나가.”
794,"“고마워, 아가씨!”"
795,조건이 붙는 허락임에도 기쁨을 주체하지 못한 이것이 날쌔게 팔을 뻗어 날 끌어안았다. 그러나 이내 불에라도 닿은 얼음처럼 화들짝 떨어지고는 멋쩍게 웃었다.
796,“아가씨 말대로 할게. 난 여기 바닥에. 아가씨는 침대에.”
797,한숨을 내뱉었다.
798,뭐든지 저것이 하자는 대로 끌려가는 기분이었다. 그런데 우습게도 저 모습에 어린 시절의 내 모습이 겹쳤다.
799,"갖고자, 갖기 위해 무엇이든 할 수 있었던 그때와. 그러나 그 부질없음은 시간이 지나도 여전히 내 안에 고여 있었다. 퍼내려 해도 손에 닿지 않는 아득한 저곳에 얼지 않은 채 남아 있었다."
800,"“올라와. 그 대신, 실수든 고의든 함부로 날 만질 시엔 두 번은 없다는 걸 기억해.”"
801,금색의 눈동자가 다시 반짝거렸다. 내가 행여 말이라도 바꿀까 날쌔게 침대 위로 올라와 누웠다. 그리곤 행여 제가 실수하지 않게 똑바로 누운 채 깍지를 낀 손을 배 위에 올려놨다. 고개를 돌려 날 바라보며 환하게 웃었다.
802,"“봐, 나 진짜 아가씨 말대로 할 거야.”"
803,칭찬받길 바라는 태도라 그저 고개만 끄덕였다.
804,"‘이건, 아무리 봐도 애야.’"
805,"펄쩍펄쩍 뛰다가 훌쩍훌쩍 울기도 하는. 그러나 달콤한 것에 금세 웃고 마는. 만일, 이틀 후에 이것의 뜻대로 된다면 나이를 물어봐야겠다는 생각이 들었다."
806,
807,
808,
809,[작품후기]
810,음..아이샤는 왜이렇게 휘아르를 패는 거지..;ㅁ; 쓰는 나도 이해할 수가...ㅠㅠ
811,누드 사슴 ㅋㅋㅋㅋㅋㅋ
812,실은 사스미가 남주인 이유는 제가...사스미를 좋아하기 때문에 ;ㅁ;..
813,^^^
814,1. 겨울 숲의 흰 사슴
815,
816,*
817,"봄이 왔으니 남자들은 사냥을 나가고, 여자들은 양의 젖으로 음식을 만들고, 아이들은 모여서 함께 양과 순록을 친다. 위그노드의 땅은 척박하고 건조해 씨앗을 뿌려 추수하기는 어려워 대부분 사냥과 어업, 목축업을 한다."
818,"식량 대부분은 이브실라에서 얻고, 양을 이용하여 양젖 등의 유제품과 털, 고기를 얻는다. 그리고 부족한 나머지는 사냥으로 구한다. 이번 예측한 봄은 길었고 기사들이 사냥터를 넓히고 있어 작년보다 제법 나은 분위기였다."
819,"‘눈 여우’를 죽이고 귀환한 기사들과 영지의 남자들이 제법 괜찮게 사냥감을 들고 왔다. 다른 때보다도 사냥감은 풍부했다. 그 말은 즉, 밖으로 나간 기사들이 제법 잘하고 있다는 뜻이었다."
820,"그들이 순조롭게 영지를 넓히면서 남자들은 더 위로 갈 수 있었고, 사냥감 역시 아래로 내려오고 있었다."
821,"“아이샤, 요새 계속 날씨가 정말 좋은 거 같아. 햇살 봐.”"
822,나베란의 말에 고개를 끄덕였다.
823,봄이라 할지라도 어제오늘 흔치 않은 맑은 날씨였다. 정원에는 우리뿐만 아니라 포근한 기후에 성 안의 어린아이들 역시 나와서 뛰어놀았다. 잠잠한 바람 덕에 매번 잘 익은 과일처럼 발그랗게 물든 뺨이 오늘은 제법 가라앉아 있었다.
824,"위그노드를 모르는 자들은 그저 얼어붙은 곳이라 단정 짓기 쉽지만, 이곳은 봄이라는 계절이 존재하는 곳이었다. 완연하게 추위가 가신 것은 아니지만, 추위를 불어오는 바람이 잔잔해진다."
825,"녹은 눈 사이로 어린 풀과 이끼들이 돋아나고, 목동들이 이끄는 양과 순록들은 바닥에 코를 대고 새순을 뜯어 먹는다. 더 위로 올라가면 매서운 바람으로 인해 키 작은 관목들이 대다수지만 영지는 위그노드의 비교적 아래쪽이라 키가 큰 침엽수도 제법 많았다."
826,"“사슴도 처음엔 걱정 많았는데 이젠 괜찮은 거 같아. 요 며칠, 정말 얌전하잖아. 기분 좋나 봐.”"
827,나베란의 말에 힐긋 고개를 돌려 보자 두 걸음 뒤에서 따라오는 저것이 내 시선에 멋쩍게 손을 흔들었다.
828,"새벽의 일 뒤로 하루가 더 지났다. 그동안 자기가 말했던 대로 저것은 계속 얌전하게 굴었다. 멋대로 베일에 손대는 것도, 가까이 다가오는 것도 더는 하지 않았다. 하지만 어디고 저렇게 시선 가는 곳에는 꼭 따라 붙었다."
829,"목줄을 메어 끄는 것도 아니고, 목동처럼 길을 지정해주는 것도 아닌데 마치 길들인 가축마냥 따라오는 모습에 아이들이 힐끗힐끗 시선을 줬다."
830,"이 산책은 오늘만이 아니라 어제도 했는데 그때보단 조금 용감해진 표정들이었다. 처음에는 경계하던 아이들의 눈에도 어제오늘 얌전한 사슴의 모습에 안도하는 눈치였다. 더욱이, 겨울로 인해 오랜 시간 동안 성 안에 갇혀 있다가 짧은 봄 기간에 정원에 나오면서 아이들은 들떴다."
831,“아이샤님….”
832,다른 애들처럼 큰 소리로 웃으며 뛰는 대신 조용히 다핀의 손을 잡고 걷던 파슈가 조심스레 날 불렀다.
833,“뭐지?”
834,걸음을 멈추고 검은 베일 아래로 내려 보자 파슈가 두 눈을 깜빡이며 입을 열었다. 이제 열두 살의 파슈는 다핀의 친언니로 얌전하고 말수가 적은 소녀였다. 평소라면 내게 가까이 다가오지도 않을 아이의 부름에 나베란 역시 흥미를 느끼고 파슈를 바라봤다.
835,“저….”
836,"아이들은 나긋나긋하거나 다정한 성격이 아닌 나를 어려워했다. 더욱이, 여자임에도 불구하고 성의 대리자를 자처하는 모습은 성 안의 여자들에게도 제법 곱게 보이지 않는지라 그들의 자녀들 역시 알게 모르게 영향을 받고 있었다."
837,"“파슈, 왜? 떨지 말고 말해봐. 말한다고 아이샤가 잡아먹는 건 아니란다.”"
838,“나베란.”
839,꺄르르 웃음을 터뜨리며 내뱉는 말에 나베란을 질타하듯 불렀다. 그러나 그녀는 베일로 얼굴을 가려 보이지 않는다고 표정을 감추지 않았다. 하지만 나베란 덕분에 긴장이 조금 가셨는지 파슈가 그제야 내게 시선을 올렸다.
840,“사슴에게…이걸 줘도 될까요?”
841,"파슈가 손 위에 올린, 곱게 싼 손수건 안에는 초콜릿이 하나 담겨 있었다. 10살이 넘은 아이들에게는 자기 전 취침음료와 함께 초콜릿이 하나씩 지급된다. 더 먹고 싶다고 떼를 써도 단 한 개."
842,지금 이 한 개는 어젯밤 먹지 않고 남겨둔 것이 분명했다.
843,“왜 먹질 않았지?”
844,“그게…”
845,고저가 없는 목소리라 질타로 들었는지 파슈가 얼굴이 하얗게 질리며 다시 눈동자가 사정없이 흔들렸다.
846,“네 맘대로 하렴.”
847,"어차피 자기 몫이니 탓할 필요도 없고, 저것은 달콤한 것에 환장하니까."
848,"그리고 진짜 사슴도 아니니 아무거나 준다고 문제 될 리도 없다. 식당에 내려가지 않고 따로 식사를 부탁해 저것과 같이 먹었다. 초식동물의 사슴이라면 먹지 않을 고기 수프에 빵을 찍어 먹는 데다, 고기가 부족하다 탄식하는 모습을 보고 저것이 사슴의 겉가죽을 뒤집어쓴 잡식이라는 것을 이미 확인했다."
849,"“파슈, 잘 됐다. 어서 사슴에게 줘 봐. 좋아할 거야. 엊그제 저녁 식사 때에도 단 걸 좋아하는 것 같았잖아.”"
850,나베란의 격려에 그제야 파슈가 움츠린 어깨를 펴고 내 뒤에 선 사슴에게 조심스레 다가갔다. 발갛게 물든 얼굴에 긴장과 기대가 어우러져 묘한 표정을 짓고 있었다. 그건 따라가는 다핀 역시 마찬가지였다.
851,머뭇거리길 몇 차례. 나베란이 가까이 다가가 어깨를 감싸며 격려했다. 그러고 나서야 겨우 곱게 손수건에 싼 초콜릿을 저것의 입 쪽으로 내밀었을 때 금색의 눈동자가 내게 향했다.
852,"“아가씨, 나 이거 먹어도 돼?”"
853,좋아 죽겠다는 얼굴을 하는 주제에. 고개를 끄덕이자 어쩔 줄 모르는 얼굴로 초콜릿을 받아 입에 넣었다.
854,“달다.”
855,"“아, 아…!”"
856,“손이 닿았어!”
857,기뻐 볼이 터질 정도로 붉어진 파슈 대신 다핀이 환호하듯 말했다. 저번처럼 더 달라고 조르지 않고 이번엔 얌전했다. 그 모습에 긴장하던 소녀 둘은 서로 얼굴을 마주 보며 배시시 웃었다.
858,"“마, 만져도 될까?”"
859,다핀이 용기를 내 손을 뻗었다.
860,"분명 일전에 여자들은 손도 대지 말라 그리 경고했는데. 하지만 저렇게 어쩔 줄 모르고 기뻐라 하는 아이들한테 그 경고를 상기시켜줄 수는 없는 노릇이었다. 어차피, 저것이 사슴인 줄 아는 어린 아이들에게 되려 두려움을 줄 필요는 없었다."
861,함부로 행동하지 말라는 투로 저것에게 경고하듯 시선을 던지며 그들의 행태를 가만히 지켜봤다.
862,"다핀의 작은 손이 바닥에 몸을 숙여 시선을 맞춘 저것의 볼을 가만히 쓰다듬었다. 조금 이상한 기분이 들었다. 나는 저것이 사람의 모습을 하고 있음을 아는데, 나를 제외한 주변 모두가 모두 저것을 사슴으로 보고 있다. 저들은 사슴의 얼굴을 쓰다듬는 줄 알겠지만 나에겐 아니었다."
863,다핀의 손길에 저것이 부드럽게 눈을 휘었다.
864,"“꺄! 부, 부드러워…!”"
865,"이내 언제 닿았다는 양, 그 작은 손을 오므리며 부끄러운 듯 팔을 마구 흔들었다. 그 모습에 사슴에게 관심을 가졌던 어린아이들이 하나 둘씩 자석에 이끌리듯 가까이 다가갔다."
866,조금 나이가 있는 아이들이었다면 삐죽삐죽 대며 가까이 가지 않았을 텐데 지금 이 곳에 있는 것은 거의 10대 초반의 아이들이었다.
867,"위그노드의 아이들은 10살이 넘으면 스스로 할 수 있는 일을 찾아서 한다. 영지민일 경우 남자아이들은 순록과 양을 보살피고, 여자아이들은 어머니에게 배운 바느질을 하거나 양털을 모아 실을 꼰다."
868,"성의 아이들 역시 다르지 않다. 신분의 고하는 있어도 일의 고하는 없다. 10살이 넘은 여자아이들은 침방에 모여 바느질을 하거나, 양털을 꼬고, 그걸로 옷을 만든다. 사내아이들의 경우 영지민처럼 목동 일을 하진 않는다. 가신들의 자녀들이기에 아비를 따라 기사가 되기 위해 검을 배우고, 몸을 단련한다. 그리고 아비의 말을 관리하기 위해 마구간에서의 일을 돕는다."
869,"“나, 나도 만져볼래!”"
870,“나도!”
871,하지만 봄은 짧은 것.
872,"13살 이상의 아이들이야 지금 침방에, 마구간에서 일을 하겠지만 그 이하의 아이들은 실상 일을 많이 하지 않는다. 어린 육체에 가뜩이나 해가 짧은 위그노드에서 햇볕을 많이 쬐는 게 좋기에 자주 밖으로 나와야 해서 더 그러했다."
873,갑자기 모인 아이들로 인해 저것이 난감한 기색을 보였다. 그러나 숙인 몸을 일으키진 않았다.
874,"“잠깐만, 애들아. 갑자기 그러면 사슴이 놀랄 수도 있어.”"
875,"그러나 원래 하나가 시작하면 다른 하나도 똑같이 하고 싶은 게 애들 마음. 조금만, 조금만이라면서 다가온 애들이 손을 대기 시작했다. 그런데 개중엔 집게손가락으로 쿡 찌르고 도망치는 경우가 있었다."
876,"“이 아가씨 말하는 거 참 마음에 드는데…말리는 거야, 마는 거야?”"
877,쿡 찔린 허리를 매만지며 저것이 한숨을 내쉬었다. 확실히 나베란은 제지를 강하게 하는 편이 아니어서 더 그러했다.
878,“…”
879,나 역시 두 걸음 뒤에 서서 말릴까 하다 크게 곤혹스러워하는 것 같지는 않아 말리지 않았다.
880,어른들이 거의 다 나간 성. 아비가 무사히 돌아오길 빌며 불안에 떠는 어미를 아이들은 모르지 않다. 점차 시간이 지나 봄이 끝나갈 무렵이 다가오면 그런 분위기는 더 심화되어 아이들조차 잘 웃지 않았다.
881,그런 상황에 뭐가 그리 신 나는지 고작 사슴을 가운데에 두고 꺄르르 터지는 웃음은 나쁠 것 없었다.
882,“으앙—!”
883,“데르토!”
884,그런데 급기야 형들에게 밀린 데르토가 바닥에 넘어져 울음을 터뜨렸다. 다핀이 성의 여자들 중 가장 어린 애라면 데르토는 성의 모두 중에서 가장 어린 여섯 살의 소년이었다. 평소엔 조용히 누나들의 손을 잡고 다니던 애가 갑자기 크게 울음을 터뜨리자 모두가 놀라 멈춰 섰다.
885,"“데르토, 괜찮니? 많이 아파?”"
886,가까이 있던 나베란이 데르토에게 다가가 손을 내밀었다.
887,"“그만둬, 나베란. 스스로 일어나게 해.”"
888,고개를 저으며 가까이 다가갔다.
889,어려도 위그노드의 겨울 민족. 스스로 일어설 줄 알아야 겨울을 버틴다. 내가 다가가자 모여 있던 아이들이 길을 피해줬다.
890,“데르토. 못 일어날 정도로 크게 다친 거라면 안고 가 주마. 하지만 아니라면 스스로 일어나.”
891,“…”
892,"울음을 터뜨렸던 데르토가 내 말에 눈을 굴려 주변을 바라봤다. 어느 누구도 손 내밀어 주지 않았다. 울어도 달래줄 사람이 없다는 걸 알기에 울음을 그치고, 훌쩍훌쩍 눈물을 닦아냈다. 그리곤 흙투성이의 무릎을 세워 몸을 일으켰다."
893,작게 신음을 흘리는 걸 보니 제법 호되게 무릎을 찧은 모양이었다.
894,손바닥 역시 넘어질 때 바닥에 쓸렸는지 여린 살이 까져 흙과 피가 묻어 있었다. 훌쩍훌쩍 대기는 했지만 의연하게 일어났다.
895,“잘했어.”
896,손을 뻗어 데르토의 머리카락을 쓰다듬었다.
897,"“아이샤님…저도. 사슴, 만지고. 싶어요.”"
898,아직 채 진정되진 않았는지 간헐적으로 숨을 내쉬며 데르토가 날 불렀다. 시선을 저것에게 돌리자 고개를 끄덕였다.
899,"“장하네, 이 꼬마.”"
900,손을 뻗어 데르토를 붙잡아 목마를 태웠다. 과연 이들의 시선으론 어찌 보일까 싶을 정도였다. 한달음에 높아진 시선에 데르토가 짧게 비명을 질렀지만 그건 아주 잠깐이었다.
901,"“우와! 데르토, 사슴이 등에 태워 줬어! 부러워!”"
902,“데르토! 안 무서워?”
903,"“부러워, 나도. 나도!”"
904,저것이 도망치듯 몸을 움직이자 먹이를 쫓아가는 개미떼마냥 아이들이 매달리기 시작했다. 데르토는 저것의 얼굴을 붙잡으며 언제 울었냐는 둥 웃음을 크게 터뜨렸고 아이들은 그 웃음소리에 더 절실하게 달라붙었다.
905,"“으아, 아가씨. 좀 말려 봐.”"
906,어른은 아이들의 놀음에 끼지 않는 게 당연한 법.
907,저것이 애타게 날 불러대는 소리를 흘려버리며 정원을 걸었다. 저것은 한참동안이나 아이들의 성화에 사슴처럼 무릎을 꿇고 허리를 굽혀 아이들을 등에 태워야만 했다.
908,
909,
910,
911,[작품후기]
912,재밌게 읽어주셔서 감사합니다~^^
913,사슴이 입은 복식에 대해 낭만주의 복식 사진(비커밍 제인) 일단 뜰에 올려놓긴 했습니다. 하지만 셔츠 부분이 자세히 나오지 않아서 ㅠㅠㅠ 묘사가 부족해서리 ㅠㅠ 그냥 이런 거구나 하고..여겨주시면 될 것 같습니다 ㅎㅎ;;
914,^^^
915,1. 겨울 숲의 흰 사슴
916,
917,*
918,"저것이 기꺼이 흙바닥에 제 무릎과 손바닥을 버리며, 등과 허리를 내준 것은 의외로 나쁘지 않은 결과를 만들었다."
919,왜냐하면—
920,"“애들은 참 사랑스러운 거 같아. 안 그래, 아가씨?”"
921,냅킨 안에 하나 가득 담긴 먹을 것을 보며 이것이 찢어진 입을 감추지 못했다.
922,이틀 내내 방에서 따로 먹을 수는 없는 노릇이라 오늘 저녁은 식당에서 식사했다. 식사를 마치고 돌아가려 하자 다핀이 기다렸다는 듯이 사슴에게 다가가 목에 뭔가를 매주었다.
923,뭔가를 싼 냅킨을 주머니처럼 말아 노끈으로 묶은 것이었다.
924,"“사, 사슴이 단 걸 좋아하는 거 같아서요, 아이샤님. 부디 허락해주세요….”"
925,식탁에 앉은 아이들 모두 간절히 바라는 목소리와 시선에 고개를 끄덕였다. 어차피 못 먹는 것도 아니고 자기 몫으로 나온 걸 나눠준다는 데 말릴 생각은 없었다.
926,하지만 아무리 제 몫이라 할지라도 계속되면 먹는 게 부족해질 수가 있었다.
927,“이번뿐이야.”
928,어차피 오늘이 약속한 3일의 마지막.
929,자연스럽게 테이블 맞은편 의자에 앉더니 냅킨에 쌓인 내용물을 풀어 봤다. 냅킨 안에는 고작 사슴에게 내준 것치고 모두 아이들이 저녁 식사만을 고대할 정도로 좋아하는 것들이 가득했다.
930,"꿀에 절인 포도, 잼이 발라진 쿠키, 말린 과일과 얼린 과일 등이 한데 냅킨 안에 쌓여 있었는데 개중에는 완두콩이 섞여 있기도 했다. 먹기 싫은 음식을 은근슬쩍 담아준 것도 있었지만, 그마저도 이것에겐 맛있는 것이었다. 이것은 기뻐 어찌할 줄 모르는 얼굴로 하나하나 들어 입에 넣었다."
931,그 얼굴을 물끄러미 바라보며 턱을 괴었다.
932,"‘역시, 앤가’"
933,겉보기엔 레사휘와 또래로 보이니 스물 초반쯤으로 보이는데.
934,다 큰 어른이 고작 먹는 걸로 저런 얼굴을 짓는 걸 보니 조금 이상했다. 원래는 관심 가질 턱이 없는데 이상하게 궁금해졌다.
935,"“너, 몇 살이야?”"
936,“나이?”
937,"“그래, 나이.”"
938,꿀에 절인 포도를 먹느라 손에 묻은 꿀을 핥으며 이것이 짐짓 고민하듯 눈을 굴렸다. 그러다 이내 날 향해 기대 서린 눈을 했다.
939,“아가씨! 내 나이 알려주면 이름 불러줄 거야?”
940,“관두자.”
941,"“아, 정말. 왜 내 이름 안 불러줘? 나는 부르고 싶어도 못 부르게 해서 그러는 거지만. 아가씨는 좀 불러줘. 너, 너 하는 거 너무해.”"
942,“내가 내 발치의 얼음을 깨뜨렸군.”
943,이득 하나 없는 궁금함에 스스로 내 발치의 얼음을 깨뜨려 물에 빠지고 말았다. 다시 보던 책으로 시선을 돌리려 하자 이것이 다급하게 고개를 들이밀었다.
944,“휘아르. 내 이름 휘아르라고. 좀 제대로 불러주면 안 돼? 이름을 불러주지 않으니까 꼭 물건이 된 거 같아. 내가 아무리 아니라고 하지만 아가씬 나보고 사슴이라고 하잖아. 그럼 그 사슴의 이름 좀 불러달라고.”
945,“…”
946,"실제로 내가 속으로 부르는 지칭은 ‘이것, 저것’이기에 물건이라는 말에 조금 걸리긴 했다. 남들 눈에는 사슴이라지만 내게는 확실하게 사람으로 보이면서. 그것도 비록 애처럼 행동하나 큰 키에 아름다운 얼굴을 한 성인 남자."
947,이름이라.
948,"불러서 내게 해를 끼치게 하는 것도 아니고, 돈이 드는 것도 아니니 못 불러줄 것도 없다. 어차피 곧 사라질 거. 더욱이 지금이 아니면 언제 이런 기회가 있냐고 냅다 먹이를 문 것 같은 눈이었다."
949,이것이 얼마나 귀찮고 끈덕진 것을 알기에 그를 향해 입을 열었다.
950,“휘…”
951,"“응, 응.”"
952,“…됐다.”
953,그러나 이내 입을 다물었다.
954,"“아니, 왜?!”"
955,"그가 불만스런 얼굴로 투정했지만 이상하게 입에 담는 순간, 부르고 싶지 않았다."
956,"잔뜩 기대가 가득한 시선에, 오로지 입술 끝만 바라보는 시선에, 이름을 내뱉었다간 뭔가 잘못될 것만 같았다. 오늘만 지나면 죽이든, 내쫓든 할 것. 그럼에도 불구하고 미묘하게 혀가 굳어 내뱉을 수 없었다."
957,"그 대신, 손가락으로 테이블 위에 놓인 음식들을 가리켰다."
958,“받은 거나 서둘러 먹어.”
959,"쳇, 하고 그가 혀를 차며 날 보던 얼굴을 돌렸다."
960,“이름 부르는 게 뭐가 어렵다고. 나도 아이샤 라고 백번이고 천 번이고 부르고 싶은데.”
961,“다물어.”
962,“애들이 더 좋아. 솔직하잖아. 우리 아가씨는 아닌데.”
963,웃을 수 있다면 비웃어줬을 텐데. 책장을 넘기며 옅게 한숨을 내쉬자 베일이 흔들리다 가라앉았다.
964,“그것도 오늘만이야. 더는 아이들의 음식을 탐내지 마.”
965,"겨울이 길어지면서 자연스럽게 아이들은 죽었고, 잘 자라지 못했다. 겨울 민족의 핏줄을 타고났으니 다른 곳보다 강한 아이들이지만 태양이 부족하다는 것은 큰 타격이었다."
966,이브실라에서 가져온 태양을 머금은 과일들.
967,꿀에 절인 과일은 저녁 식사뿐이지만 말려놓은 과일들은 식사 때마다 나왔다. 그렇게라도 아이들에겐 태양이 필요했다.
968,"“나도 알아, 아가씨. 아이들에게 봄이 필요하다는 것도.”"
969,그가 당연하다는 식으로 내뱉는 대답에 그만 넘기던 책장을 놓쳤다.
970,이기적이게도 봄은 필요하지만 두렵기도 했다. 봄이 길면 길수록 ‘눈 여우’에게 어른들은 죽어가니까.
971,“이제 내일이야.”
