,0
1367,출발할때부터 메고 있던 커다란 가방을 손을 뻗으면 닿는 위치에 내려놓고 작은 가방은 여전히 메고 누웠다.
1368,체력이 거의 다한 느낌이였다.
1369,순식간에 잠들었다.
1370,주변의 웅성거림 때문에 잠에서 깼다.
1371,"약간 멍한상태로 앉아 있으니, 배에서 꼬르륵 소리가 났다."
1372,"""일어났군"""
1373,언제 들어온 건지 칼리아 공작이 화로 가까운 곳에 앉아 서류를 보고 있었다
1374,'숙녀가 자고 있는방에 말도 없이 들어와 있다니...'
1375,"그의 무례함에 화가 났지만 배고픈게 먼저였다. 배를 채울 생각에 움직이자 어느새 준비 한건지 화로 근처에 간단히 먹을 수 있는 과일, 육포, 고기가 들어간 스프와 빵이 준비되어 있었다."
1376,"생각해보니, 오늘 아침을 먹고 점심을 먹은 기억이 없었다. 서둘러 앉아 스프를 떠먹었다."
1377,왕궁에서 먹던 그맛은 아니였지만 야외에서 이정도면 양호한 수준의 맛이였다.
1378,내가 먹기 시작하자 칼리아도 앞에 있던 과일하나를 집어 먹기 시작했다.
1379,"""식사 하라고 말하려 들어왔더니, 자고 있길래......"""
1380,"""첫날부터 너무 부려먹는거 아닌가요? 계약조건을 수정해야 될꺼같아요"""
1381,"""너무 잘해내니 그런거지, 앞으론 이런 일없을꺼야 덕분에 합격자도 빨리 나오고 좋지 멀"""
1382,화사하게 웃는 그의 얼굴에 죽빵을 날리고 싶었다.
1383,"자고로 잘생긴건 3년은 간다더니, 3년은 커녕 하루만에 식어버릴 노동이였다"
1384,"""저택으로 돌아가면 당분간 주방장에게 최고급 디저트 준비해놓으라고 할생각이였어."""
1385,나의 살기를 느꼈는지 그가 덧붙여 말했다.
1386,"""전 숲 안쪽까진 절대안가요. 때려죽여도 안갑니다"""
1387,"""안그래도 여기서 대기하라고 할참이였어. 아니면 내일 탈락자들과 돌아가도 되고"""
1388,"""아니요 아까 잠깐 호수주변을 보니까 레이님이 평소에 자주쓰시는 약재들이 많아 그거나 뜯어가려고요"""
1389,"""그럼 오늘밤은 편히 쉬도록"""
1390,칼리아는 내가 식사가 끝날 때까지 기다렸다 나갔다.
1391,오늘은 체력적으로 힘들었기 때문에 일찍 잘 생각이였다.
1392,준비된 커다란 가방에서 여기 오기 전에 만들어 둔 최대한 물에 강한 천으로 만든 침낭을 꺼냈다.
1393,아무리 입구지만 습기때문에 눅눅할수 있어 특별주문으로 만들어 둔거였다.
1394,처음 주문했을때 주인장의 돈주니까 만들지만 이런 이상한걸 왜 만드냐는 얼굴이 기억나 풋하고 웃었던 기억이 생각났다.
1395,뒤척거림없이 눕자마자 깊게 잠들었다.
1396,
1397,
1398,
1399,[작품후기]
1400,"나물2님, 깜찍둘맘님,노란후리지아님,바람부는 목련님 코멘트 감사합니다."
1401,무리되지않은 선에서 올리도록할께요. 건강까지 걱정해주시고 감사합니다.
1402,나름 맞춤법은 네이버에 쳐보면서 쓰고있는데 ㅜ 틀리다니 더욱신경쓰도록하겠습니다 .
1403,재밌게 읽어주셔서 감사합니다! 재밌게 읽을수있도록 노력하겠습니다
1404,^^^
1405,5화 시작
1406,
1407,특별 제작한 침낭과 따뜻한 화로의 조합은 최고였다. 눅눅한 습기 없는 그날아침은 최고의 상쾌함으로 기분좋게 일어났다.
1408,"침낭을 정리하던 중 시종이 들어와 간단히 챙겨주는 아침을 먹고 나오니, 새벽에 이슬이라도 내렸는지 땅은 촉촉히 젖어 있었다."
1409,내가 자고 있는 동안 기사시험에 합격한 자들이 나왔는지 커다란 나무기둥에 합격자 명단이 나와 있었다.
1410,그곳에 모여 사람들이 웅성거리고 있었다.
1411,한쪽에선 기뻐하는 무리와 다른쪽에서는 침울한 분위기의 무리가 있었다.
1412,그중 에반은 합격했는지 즐거운 얼굴로 사람들과 이야기를 나누고 있었다.
1413,가서 축하한다고 말할까 하다 씻지 않은 얼굴로 인사할수 없어 모른척 뒤돌아 섰다.
1414,아침안개가 뿌옇게 끼어 그 위로 햇빛이 부서져 호수위를 금빛으로 뿌린 모습은 정말 장관을 이루고 있었다.
1415,한편으론 뜨거운 수증기 같아 보이는 호수의 물에 손을 살짝 담가보니 당연히 물은 차가웠다.
1416,'그럼 그렇지'
1417,간단히 씻고 나서 잠을 깰겸 호수 근처에 자리 잡고 앉았다.
1418,주변에는 레이가 자주 사용하는 전태풀이 잔뜩 나있었다 손으로 뜯으며
1419,멍하니 앉아 오늘은 레이에게 갖다 줄 약재나 뜯으면서 농땡이 필 생각에 살짝 미소지었다.
1420,"""여기가 그렇게 마음에 드는지 몰랐군"""
1421,칼리아가 발소리도 없이 옆에 와서 말을 걸었다.
1422,깜짝놀라 반사적으로 발로 걷어 찰뻔 했다.
1423,살짝 옆으로 피한 칼리아 때문에 균형을 잃고 호수로 미끄러질 뻔한걸 칼리아가 잽싸게 허리를 잡아 구해줬다.
1424,"""놀랐잖아요"""
1425,"""난 줄 알고 발길질 하는거같았는데,,,."""
1426,"칼리아는 내허리에 있던 손을 치우며, 눈을 흘기며 말했다."
1427,'예리한 사람같으니.....'
1428,"""으흠 그럴리가요."""
1429,시치미를 때며 환하게 웃으며 다시 앉았다.
1430,"""채비가 끝나는대로 숲안쪽으로 출발할꺼야. 진짜 같이 안가도 되겠어?"""
1431,"""거기가 더 위험 할꺼 같네요. 갔다오세요 여기서 기다리면 돼죠"""
1432,"""그래. 그럼 해리는 여기서 대기할꺼니까 같이 있도록 해"
1433,"그런데 그가방은 아직도 메고 있나?"""
1434,"""네 어떤 일이 일어날지모르니까요 조심히 다녀오세요."""
1435,그가 막사로 가자 그들이 떠나는 모습을 보기 위해 나도 곧 따라 일어났다.
1436,"원래대로라면 왕궁에서 벨라레드 산맥까지 바로 게이트를 타고 왔지만, 기사 시험때문에 일부러 말을타고 왔기에 숲 안쪽까진 게이트로 가게 되었다."
1437,마법진위로 하얀 게이트가 개방 되어 반대편 숲안쪽 까지 보이자 귀족들과 기사들이 이동했다.
1438,"어느정도 이동이 끝나 칼리아가 마법진을 밟으려던 순간,"
1439,"마법진이 빛나기 시작하더니 숲 여기저기서 빛이 나더니, 폭팔하기 시작했다"
1440,말들은 놀라 사람들을 떨어뜨렸고 여기저기서 비명이 난무했다.
1441,방금전까지 평화롭던 숲속의 모습은 온데간데 없어 지고 전쟁영화에서나 봤을 법한 광경들이 눈앞에 펼쳐졌다.
1442,"폭음과 함께 귀에선 삐-소리만 들리고, 슬로우모션처럼 사람들이 천천히 날라가고 살점이 터졌다."
1443,이 갑작스런 상황에 멍해졌다.
1444,""".....나.! ...ㄹ.......나! 루.......나!"""
1445,누군가 내 어깨를 정신없이 흔들자 흐릿하던 초점이 칼리아 공작에게 향했다.
1446,"""정신차려"""
1447,"""카......칼리아? """
1448,그는 잠깐 멈칫하더니 그대로 내손을 잡고 빛이 나지 않은 쪽으로 달려나갔다. 나는 그가 이끄는 쪽으로 이끌려갔다.
1449,'쿵...쿠쿵'
1450,설상가상으로 폭음 때문에 주변의 몬스터들이 그소리를 듣고 몰려왔다.
1451,칼리아는 작게 욕설을 내뱉고는 허리에 차고 있던 검을 뽑아 들었다.
1452,내가 더이상 앞으로 나가지 않게 내앞에 섰다.
1453,루나로 살면서 이렇게 커다란 마물을 본적은 처음이였다.
1454,"마법도, 검도 사용하는 세상이지만 지금까진 사람 사는곳이 다 똑같지란 마음으로 살았는데.."
1455,다른 세계라는 것이 실감 되었다.
1456,마물의 커다란 포호와 함께 칼라이는 앞으로 뛰어 나갔다.
1457,"그의 눈동자와 같은 검정색 아우라가 검을 감싸더니, 일격에 마물을 쓰러뜨렸다."
1458,"""가자"""
1459,"양옆으로 새빨간 뿔을 달고, 온통 빨간 피부색에 언뜻 보면 소와 비슷한 생김새지만 두발로 걷는 레드무스는 벨라레드 숲 안쪽에만 사는 마물이였다."
1460,그런데 무슨 일인지 숲입구까지 단체로 나타났다.
1461,칼리아는 무표정한 얼굴로 계속 레드무스를 베어나갔다.
1462,"검에 대해 아무것도 모르는 내가 봐도 그의 움직임은 민첩했으며, 망설임 조차 없었다."
1463,"레드무스의 피부는 굉장히 딱딱해서, 검으로는 베어지지 않는다고 하던데..."
1464,칼리아는 잘만 베고 있었다.
1465,우리는 레드무스를 베면서 계속 앞으로 나갔다.
1466,땀 한방울 흘리지 않은 칼리아가 레드무스의 피를 뒤집어 썼다.
1467,이 끝이 없는 곳에서 언제쯤 탈출 할수 있을까란 생각을 하다가
1468,유독 몬스터가 안보이는 공간이 보이자 급하게 뛰어가며 칼리아를 불렀다.
1469,"""각하!!! 이쪽으로 오세요!!!"""
1470,손까지 흔들며 펄쩍펄쩍 뛰자 칼리아는 내 쪽을 황급히 뛰어왔다.
1471,"""빨리 떨어져! 여긴 이동 마법진이...."""
1472,그의 말이 끝나기도 전에 발밑에 마법진이 빛을 내며 시야가 환해졌다.
1473,"""으앗!!"""
1474,
1475,
1476,
1477,[작품후기]
1478,"하울e님,노란후리지아 님,호이챠님,깜찍둘맘님,나물2님 코멘트 감사합니다."
1479,21화까지 왔습니다. ㅜㅜ
1480,이런날도 오게 될줄이야...
1481,앞으로 더 힘차게 완결까지...
1482,^^^
1483,5화 시작
1484,
1485,방금 전까지 피터지게 싸우던 장면에서 아무것도 없이 나무만 우거진 조용한 이곳으로 이동 했을때의 이질감이란.......
1486,분명 함정카드가 발동한 것마냥 새하얀 빛무리가 칼리아와 나를 감싸안았다.
1487,"붕 뜨는 느낌에 이렇게도 죽는구나 하며 눈물을 찔끔찔끔 흘리고 있었는데, 시야가 환해지는 것을 느끼고 앞을 보니, 아무것도 없이 조용했다."
1488,흔한 새소리도 없이....
1489,"""아무래도 숲 안쪽으로 들어온거 같군"""
1490,칼리아가 옆에서 검을 허리에 찬 검집에 넣으며 말했다.
1491,"""어째 숲 안쪽이 더 안전한거 같습니다"""
1492,'분명 때려죽어도 안온다고 했던 숲 안쪽이였는데...'
1493,죽지 않기 위해 달려온 곳이 숲 안쪽 부근이였다. 그것도 잘못된 마법진때문에....
1494,우리는 아무말 없이 걸었다.
1495,칼리아는 앞서 가며 잡초를 꾹꾹 밟아서 내가 뒤에서 편하게 따라올 수 있도록 걸었다.
1496,안그래도 커다란 나무들 때문에 숲이 그늘져 어두웠지만 해가 지려는지 점점 어두워져 갔다.
1497,"""아무래도 오늘은 노숙을 해야 될꺼 같군. 저기 보이는 동굴로 가지"""
1498,칼리아는 동굴 안쪽에 위험한 것이 없는지 탐색하는 동안 주변에 마른 나뭇가지를 왕창 주워왔다.
1499,작은 보조 가방에서 성냥을 꺼내 불을 붙여 모닥불을 만들었다.
1500,칼리아는 근처에 물이 있었는지 몸과 머리카락에 달라 붙어 있던 피를 닦아 물이 뚝뚝 떨어진 채 동굴벽에 기대 앉았다.
1501,은은한 모닥불의 빛에 젖은머리에서 떨어지는 물이 얼굴을 타고 흐르는 모습에 뇌쇄적이다 못해 색기가 좔좔 흘렀다.
1502,'꿀꺽'
1503,나도 모르게 그 모습을 보고 침을 삼켰다.
1504,더이상 그모습을 보다간 후회하는 일을 만들꺼같아 뒤에 메고 있던 가방을 뒤져 수건을 꺼내 칼리아에게 던졌다.
1505,"""ㄱ... 감기 걸리시겠어요. 닦는게 좋을꺼 같네요"""
1506,침넘어가는 소리에 부끄러워 일부러 더 큰소리로 말했다.
1507,눈을 감고 있던 칼리아는 어떻게 내가 던지는 수건을 보지도 않고 받아 머리를 털었다.
1508,"""미안하군....자꾸 고생만 시키는거 같아서..."""
1509,"""네. 저도 공작님을 만나고 사건 사고 중심에 늘 있는거 같아 마음이 아픕니다"""
1510,"""그래도 못놔줘"""
1511,그는 수건을 머리위에 덮곤 살짝 웃었다. 낮게 울리는 그의 목소리가 심장을 간질거렸다.
1512,레이와 일하면서 잘생긴 남자에게 면역되었다고 생각했는데 오산이였다.
1513,잘생긴 남자는 언제나 짜릿했다.
1514,레이가 귀여운 강아지라면 칼리아는 섹시하고 나른한 느낌의 표범이였다.
1515,이러다간 코피가 날꺼같아 다른 생각을 하기로 했다.
1516,긴장이 풀렸는지 배에서 꼬르륵 소리가 났다.
1517,'쪽팔려.......'
1518,"급하게 가방을 뒤지다 혹시 몰라 비상식량을 챙겼던게 생각나 육포, 물병, 아리엘이 줬던 건과일을 꺼냈다."
1519,"""별거 아닌데 쫌 드세요."""
1520,그는 내가 펼쳐놓은 음식들을 보다 하나씩 집어 먹기 시작했다.
1521,우리는 아무말도 없이 먹는데만 열중했다.
1522,그사이 다시 비가 조금씩 내리기 시작했다.
1523,"""비가 오기전 불을 피워서 다행이네요"""
1524,초겨울 날씨에서 비까지 내리니 갑작스럽게 추워졌다.
1525,으슬으슬 떨리는 몸을 모닥불 옆으로 더 가까이 다가갔다. 문득 앞에 앉은 칼리아는 옷까지 젖어 있어 더 춥지 않을까 하다 아침에 챙긴 침낭을 꺼냈다.
1526,부시럭 거리는 소리를 내자 칼리아는 눈을 떠 나를 바라보았다.
1527,"""덮으세요"""
1528,그는 내가 내미는 처음보는 침낭을 받아 이리저리 보며 말했다.
1529,"""가방에서 별게 다 나오는군"""
1530,"""이런상황까진 생각 안해봤지만 혼자 조난 당할껄 생각해서 준비한거 뿐이에요"""
1531,"""이건 뭐지? 그냥 담요가 아닌데?"""
1532,"""아... 제가 특별제작한 침낭이란건데.. 숲이 워낙 습해서 최대한 물이 스며들지 않은 천을 겹쳐서 만든거에요"""
1533,"""음... 생각보다 괜찮네..앞으로 야영하게 되면 요긴하게 쓸수 있겠어"""
1534,침낭이 괜찮았는지 연신 칼리아는 꼭 돌아가면 제작해야겠다고 중얼거렸다.
1535,"""혹시 아까 싸우시면서 다치신덴 없으세요?"""
1536,"""............없어"""
1537,약간 뜸들이며 말하는 칼리아가 팔을 슬쩍 가리며 말했다. 그의 팔을 쳐다보자 피가 낫는지 소매가 빨갛게 젖어있었다.
1538,"""아까 레이님 갔다드릴려던 슈를 뜯었어요. 이리 줘보세요"""
1539,슈는 항생제와 마취 역활을 해주는 약초였다.
1540,"""없는게 없군..."""
1541,그는 군말없이 팔을 내밀었다.
1542,앞으로 있을 전투에 대비해 유일한 전투원인 그가 부상으로 싸울수 없게 되면 둘다 개죽음일 뿐이다.
1543,체력을 비축할 수 있을때 해두는 편이 좋았다.
1544,나는 말없이 슈를 돌로 찧어 가방에서 붕대를 꺼내 칼리아에게 다가갔다.
1545,"""경황이 없어 지금에야 말하는거지만 살려주셔서 감사합니다"""
1546,모르는 척 붕대를 감으며 말했다.
1547,아까 마법진이 터지면서 칼리아가 데리고 뛰지 않았더라면 죽었을지도 몰랐다.
1548,심지어 잘못된 마법진속에도 망설임없이 뛰어왔다.
1549,물론 그와 계약때문에 이런 위험한 상황까지 오게 되었지만 결국엔 내 선택이였다.
1550,그는 약속대로 위험한 상황에서도 나를 지켜주었다.
1551,사람이 궁지에 몰리면 얼마나 비겁해지고 야비해지는지 알고 있기에......처음 그의 말을 믿지 않았다. 그래서 그 커다란 가방을 챙겨서 메고 다녔다.
1552,혼자라도 살아 남을수 있도록.....
1553,"""지켜준다고 했잖아"""
1554,내머리 위에서 들리는 낮은 목소리에 다시 심장이 간질거리는 기분이 들었다.
1555,"""크흠! 피는 멈췄고, 이정도면 몇일은 견디실수 있을꺼에요"""
1556,자꾸만 간질거리는 기분에 헛기침을 하며 그와 멀리 떨어지며 말했다.
1557,
1558,
1559,
1560,[작품후기]
1561,"마녀유야님,미엔투님,나물2 님,깜찍둘맘님,노란후리지아님 코멘트 감사합니다."
1562,"선호작,추천 너무 감사드립니다~"
1563,요즘 열심히 달리고 있네요 탄력받은김에 계속가야지.. 안그럼 흐지부지 될까봐... 열심히 하고 있습니다!!!!
1564,^^^
1565,5화 시작
1566,
1567,칼리아와 루나가 사라진 숲 입구 쪽에서는 아비규환이 따로 없었다.
1568,제2기사단장인 블리스는 미치고 팔딱 뛸 노릇이였다.
1569,"안쪽까지 이어진 게이트는 어디로 사라지고, 마법진만 빛나더니 숲 여기저기서 폭발이 계속 이어졌다."
1570,그바람에 기사들과 기사시험 본 자들 중에 부상자가 나오기 시작했다.
1571,그나마 다행인건 다른 귀족들의 기사들은 이 폭발에 휘말려 들지 않아 인명 피해가 적었다는 것에 안도 했다.
1572,"""다들 움직이지 말고 그자리에 가만히 있도록!!!"""
1573,"어디서 어떻게 폭발이 일어나는 지 모르는 상황에서 우왕좌왕 움직일수록 사람만 다칠 뿐이다. 그래서 그는 가만히 서서 폭발이 잦아 들기를 기다리며, 근처 기사들에게 큰소리로 말했다."
1574,폭발은 곧 잦아 들었다. 하지만 지옥은 지금부터 시작이였다.
1575,커다란 폭발소리에 숲안쪽에 있던 마물들이 숲입구까지 몰려왔다.
1576,블리스는 몇일전 자원해서 토벌전에 참석한다고 했던 자신의 선택을 후회했다.
1577,하지만 이미 벌어진일... 그는 검을 휘둘러 가장 가까운 곳에 있는 레드와이즈의 머리를 날려 버리고 달려드는 레드와이즈들을 향해 달려들었다.
1578,부리를 이용해 공격하는 레드와이즈의 머리를 살짝 피하자 다른 한쪽 머리가 그를 공격했지만 그는 검을 가로로 휘둘러 레드와이즈의 머리를 한번에 잘라냈다.
1579,"레드와이즈,레드무스,레드로스 ... 그것들은 주로 숲 깊숙한 곳에서만 사는 마물들이 였다."
1580,아무리 폭발소리 때문이지만 그것들이 이렇게 숲 입구까지 나온것에 의문점이 가득했다.
1581,레드와이즈들을 베고 난 칼에서는 피비린내가 진동했다.
1582,그나마 레드와이즈는 머리가 둘 달린 타조와 같은 모습이라 베기가 쉬었지만 머리를 자르지 않으면 재생하는 귀찮은 마물이였다.
1583,블리스는 그걸 알고 차근차근 머리를 잘라냈다.
1584,"주변에 있던 해리는 어느새 기사시험을 보던 이들 중 다치지 않은 이들을 4명씩 짝을 이뤄 레드와이즈의 머리를 베고, 레드무스는 검기를 가지고 있는 사람이나 가볍게 벨수 있어 접근하지 않도록 주의하라며 지시하고 있었다."
1585,주변엔 기사와 기사 지망생들의 시체가 널려 있었다.
1586,그들은 주변에 아무렇게나 방치되어 있던 검을 빼들었다.
1587,어설프게나마 그들은 비교적 쉬운 레드와이즈를 죽여나갔다.
1588,어느정도 주위가 정리가 되자 그들은 저멀리 레드무스를 손쉽게 베고 있는 칼리아를 보았다.
1589,칼리아는 주변으로 몰려드는 레드무스를 피해 가장 먼저 달려드는 레드무스를 정확하게 두 동강 내며 앞으로 밀어버렸다.
1590,그것들을 피하기 위해 주춤거리던 레드무스의 심장을 정확하게 찔렀다.
1591,칼리아의 주변에는 피와 그의 사체들이 널브러져 있었다.
1592,제일 앞쪽에서 활약중인 칼리아 덕분에 뒤쪽의 기사들은 손쉽게 마물들을 물리칠수 있었다.
1593,블리스는 다시한번 칼리아에게 마음깊이 충성을 맹세하며 그의 뒤를 따라 몬스터를 죽여갔다.
1594,"""단장님 각하가 보이질 않습니다!! 같이 계시던 루나님도 안보입니다!!!"""
1595,어느새 헐레벌떡 뛰어온 해리가 빠르게 보고했다.
1596,"""무슨 소리냐!!! 분명 방금전까지만 해도 저 앞에서..."""
1597,손가락으로 가르킨 곳엔 아무도 없었다.
1598,"""젠장!!! 대체 어디로 사라지신거냐...!!!!"""
1599,블리스는 이미에 맺은 피를 거칠게 닦으며 말했다.
1600,"""아무래도.. 폭발하는 마법진 말고, 이동마법진도 있었던 듯 합니다. 어떻게 할까요?"""
1601,"""이곳 상황이 정리되는대로 먼저 숲 안쪽으로 가신 귀족들과 합류한다. 각하는 그뒤에 생각하자"""
1602,블리스의 말이 끝나자 주변에 있던 기사들은 일사분란하게 움직였다.
1603,한편 게이트를 타고 이동한 아리스타후작은 당황했다.
1604,칼리아공작의 바로 앞에서 이동했것만 칼리아 공작은 보이지 않고 게이트는 닫혔다.
1605,아무리 기다려도 게이트가 다시 열릴 기미가 보이지 않자 클라우디아경은 말했다.
1606,"""아무래도 게이트에 문제가 생긴듯 합니다."""
1607,그의 말이 끝나자 마자 멀리서 커다란 폭발 소리가 들리며 땅이 잘게 흔들렸다.
1608,예민한 말들이 한차례 흥분했지만 노련한 기사들이 말들을 진정시켰다.
1609,"""다시 숲 입구로 가야되는게 아닌지 모르겠군요"""
1610,체이스 후작은 멀리 숲을 내다 보며 말했다. 그의 말에 다들 고민을 했다.
1611,사건이 일어난 이상 더이상 토벌전을 진행하기 어려웠다.
1612,"그들은 곧 숲 입구로 이동했다. 서둘러 이동했지만 게이트가 없어, 반나절이나 허비했다."
1613,"숲 입구는 아침과는 다르게 울창했던 나무들은 쓰러져 있거나 꺾여 있었고, 땅도 이곳저곳 갈라져 있었다."
1614,먹구름이 몰려온 하늘은 어두워져 곧 비가 내릴껏만 같던 날씨는 입구에 도착하자 조금씩 비가 내리기 시작했다.
1615,그들이 도착한 그곳은 이미 상황이 끝나 있었다.
1616,"마물들은 다 죽어 바닥은 제색을 잃어 빨갛게 물들어 있었다. 부상자와 사망자, 사체가 아무렇게나 방치 되어 있었다."
1617,피비린내에 비냄새가 섞여 바람을 타고 그공간을 채웠다.
1618,"""다치신 곳은 없으신가요?"""
1619,왕실 제2기사단장인 블리스가 돌아온 귀족들에게 보고를 했다.
1620,"갑작스런 폭발로 인해 부상자와 사망자가 생겼고, 폭발소리에 마물들이 출현했고, 맨 앞에서 싸운 칼리아 공작은 현재 행방불명 상태였다."
1621,조금씩 내리던 비는 점점 빗방울이 굵어졌다.
1622,"아리스타후작과 클라우디아경은 칼리아공작을 찾으며 마법진 조사를 하기로 했고, 나머지 체이스후작과 에리엘후작은 이곳을 수습하고, 부상자들을 안전하게 의료기관에 옮기기로 했다."
1623,아리스타 후작은 기사 몇명과 함께 공작이 사라졌다는 마법진을 둘러 보았다.
1624,비때문에 일부가 지워져 있었지만 이동마법진이였다. 누가 이곳에 이런 마법진을 설치했단 말인가...
1625,그는 이번사태가 단순한 일이 아니라 계획된 일임을 알았다.
1626,
1627,
1628,
1629,[작품후기]
1630,"바람부는목련님,레드문101님,호이챠님,미엔투님,깜찍둘맘님,애나70님,나물2님,노란후리지아님 코멘트 감사합니다."
1631,조회수가 만명이 넘었어요~
1632,재밌게 읽어주셔서 너무너무 감사합니다!!!!
1633,^^^
1634,5화 시작
1635,
1636,아리스타후작은 작게 그려진 마법진을 보며 칼리아 공작이 멀리 가지 못했을 거라 추측했다.
1637,혹시라도 마법진이 지워질까 그 위에 커다란 담요로 덮어 더는 지워지지 않도록 했다.
1638,그는 마음이 더 급해졌다.
1639,비에 씻겨 점점 희미해져 가는 흔적이 다 사라지기 전 그들을 찾아야 했다.
1640,후작의 뒤에서 계속된 수색작업을 하던 이들은 이미 비 오는 산길을 오느냐 핼쑥했지만 한시가 급했기 때문에 내색할 수 없었다.
1641,하지만 쉽게 그들의 흔적을 찾을 수 없었다.
1642,"""이런..비가 점점 굵어지는군요"""
1643,어느새 그의 옆으로 온 클라우디아경은 하늘을 보며 말했다.
1644,바로 옆에서 말하는 클라우디아 경의 목소리가 들리지 않을 정도로 빗소리에 묻혔다.
1645,아리스타 후작은 점점 초조해졌다. 빗소리가 굵어지다 못해 폭우수준으로 내렸다. 하늘은 어느새 밤처럼 새카매해 졌다.
1646,"""휴...오늘은 그만 돌아가도록 하죠..여기서 더는 수색작업을 한다면 저희 쪽에서도 인명피해가 나올 거 같군요"""
1647,아리스타후작은 어쩔 수 없이 고삐를 돌렸다.
1648,"""쉽게 그칠 비가 아닌듯한데..폐하께 보고부터 올리는 게 좋지 않을까요?"""
1649,근처 마을에 도착한 이들은 체스터후작 일행과 합류했다.
1650,밖에 상황을 보고 온 체스터후작은 어깨에 묻은 비를 털며 말했다.
1651,"""아무래도 그래야겠습니다. 사망자도 너무 많이 발생했습니다. 그중에 게이트를 열었던 마법사도 죽지 않았습니까..."""
1652,클라우디아경은 한숨을 쉬며 말했다.
1653,"""그래도 어찌.. 공작님을 찾지도 않고 철수한단 말입니까!!!"""
1654,"""공작님은 왕실 최고 기사 아니십니까.. 우선 부상자부터 제대로 치료받게 하죠.."""
1655,에리엘후작은 어느새 의자에 앉아 한손엔 와인을 들고 벌겋게 달아오른 얼굴로 웃으며 말했다.
1656,아리스타 후작은 못마땅한 얼굴이었지만 나머지 사람들은 에리엘 후작의 말에 동의하는 부분이였다.
1657,밖은 계속된 비 때문에 발이 묶여 이도 저도 못하고 있었다.
1658,다들 날이 밝는 대로 폐하께 보고 드리고 다시 팀을 꾸리기로 했다.
1659,깊은 밤이 될수록 바람은 더욱 거세게 불었다.
1660,그나마 내가 챙겨온 침낭을 몸에 두르고 모닥불 가까이 앉아 추위는 느껴지지 않았다.
1661,계속된 모진 바람 소리에 결국 눈을 떴다.
1662,몸은 춥다고 느끼지 않았지만 소리 때문에 왠지 내가 추운 거같은 느낌이 들어 침낭을 더욱 끌어안았다.
1663,모닥불 앞으로 동굴 벽에 기대 침낭을 두른 채 눈을 감고 있는 칼리아가 보였다.
1664,그저 멀거니 앉아 불에 비친친 그의 얼굴을 계속 멍하니 바라보았다.
1665,'어쩌다 저 사람의 눈에 띄여서 계약을 맺고 이곳까지 와 조난까지 당한 걸까...'
1666,나도 모르게 한숨이 나왔다.
1667,"""휴"""
1668,"""잠이 안 오나?"""
1669,눈만 감고 있었던 건지 칼리아가 내 한숨 소리에 눈을 뜨고 말했다.
1670,그의 갑작스러운 말에 깜짝 놀라 흠칫 놀랐다.
1671,"""네. 바람소리 때문에요"""
1672,"""아직 해가 뜨려면 멀었는데, 자두는 게 좋아"""
1673,"""이미 잠도 깼는데요. 저 때문에 깨신 거면 더 주무세요"""
1674,그는 침낭 속에서 아무 말도 없이 바깥을 바라봤다.
1675,"다시 잘 기색이 보이지 않자, 어색한 침묵만 동굴 안에 감돌았다."
1676,"""도대체 누가 이런 짓을 한걸까요"""
1677,아무리 생각해도 이건 우연이 아녔다. 우리가 숲 안쪽으로 들어가려고 게이트를 열자마자 숲 속 곳곳에서 나타난 마법진이라던가.. 거기서 일어난 폭발이라던가..누구를 겨냥한 걸까...
1678,이 사단은 결국 칼리아 공작이나 폐하가 제일 큰 피해를 볼 것이다.
1679,"""각하와 폐하를 곤란하게 하려는 걸까요?"""
1680,"""이제 알아봐야지"""
1681,그는 연신 하늘만 바라보며 중얼거렸다.
1682,폭우수준으로 내리던 비는 아침이 되어서야 이슬비처럼 내렸다.
1683,더이상 기다릴 수 없던 우리는 밖으로 나가기로 했다.
1684,남은 육포와 말린 과일을 먹던 우리는 내 작은 가방에 지도가 있다는 사실을 떠올렸다.
1685,'역시 사람은 배불러야 제대로 된 생각을 할 수 있지'
1686,"""아무래도 우리가 직접 마을까지 가야 되겠어"""
1687,그에게 레이가 준비해준 지도를 내밀었다.
1688,그는 이런 것도 준비했느냐는 얼굴로 나를 잠깐 바라보더니 벨라레드의 지도를 유심히 봤다.
1689,그리곤 근처 나무 밑동이 잘린 곳으로 가 나이테 폭을 보더니 우리가 가야 할 방향을 정했다.
1690,우리는 동굴을 나와 남쪽으로 계속 걸어갔다. 남쪽 방향에는 작은 마을이 있었다. 폭우가 올까 부지런히 둘 다 말도 없이 걷고 걸었다.
1691,어느 허름한 여관에 도착해서야 긴장이 풀렸다.
1692,"""빈방 두개주시오"""
1693,칼리아의 말에 여관주인장은 우리 둘을 아래위로 훑었다
1694,곧 고개를 끄덕이더니 방으로 안내했다.
1695,꽤나 허름한 방이었지만 침대가 있었다.
1696,보통 평민들은 침대가 없는 집도 있었기에 허름한 외관에 침대는 기대조차 안 했는데 작은 욕실까지 붙어있었다.
1697,완전 횡재한 기분에 얼른 씻고 고단한 몸을 침대에 뉘고 싶었다.
1698,"""난 바로 옆방이니 편히 쉬도록 """
1699,칼리아는 그 말을 끝으로 옆방으로 들어갔다.
1700,목욕을 마치고 작은 대야에 뜨거운 물을 받아 침대 아래 두고 발을 담갔다.
