,0
2066,예쓰! 썩쎄스!
2067,화장도 조명도 완벽하니 이제 실전만 남았다.
2068,미리 짜두었던 동선을 머릿속에 되새기고 있자니 등 뒤쪽으로 잔디 위를 스치는 발소리가 점점 가까워졌다.
2069,오케이. 출격!
2070,“오셨어요?”
2071,샤랄라하게 뒤돌며 머리를 귀 뒤로 넘기는 스킬을 썼다.
2072,"그래, 쓰긴 썼지."
2073,그런데 마무리를 제대로 하지 못했다.
2074,흐드러지게 만개한 남편 씨의 꽃 미모 때문에.
2075,“확실히 데이트를 얹은 저녁식사는 뭔가 다르군.”
2076,짙은 중저음의 동굴 목소리.
2077,그에 더해 정원 바닥에 설치된 등 불빛이 반사되면서 음영이 드리운 남편 씨의 이목구비는 오늘따라 뭔가 치명적이었다.
2078,"게다가 붉은 자수가 놓인 그의 검정색 제복은 명품 브랜드의 맞춤 슈트처럼 매끈한 바디라인을 적나라하게 드러내고 있었고, 항상 단정하게 빗어 넘겼던 은발은 살짝 흐트러져 가닥가닥 목덜미와 어깨를 덮고 있었다."
2079,"미모에 의상, 그리고 헤어까지 모든 게 완벽했다."
2080,뒤돌아보며 머리카락 넘기기에 이어 살짝 도발적인 미소를 짓는 게 원래 내 계획이었는데 미소는커녕 나도 모르게 입이 헤 벌어지려는 걸 간신히 참았다.
2081,조명발은 나에게만 적용되는 버프가 아니라는 걸... 미처 생각 못했다.
2082,"아, 젠장."
2083,"“... 그, 그렇죠? 메뉴에 특별히 신경 좀 썼어요.”"
2084,"“아니, 저녁 메뉴 말고 당신.”"
2085,“!”
2086,“이런 말 우습긴 한데 달리 표현할 말이 없군. 얼굴에서 빛이 나.”
2087,어흑.
2088,심장아 나대지 마.
2089,쟨 그냥 눈에 보이는 대로 말한 것뿐이라고.
2090,"저 봐, 얼굴에 감동이 없잖아."
2091,초장부터 내 심장을 강타한 남편 씨의 비주얼과 비록 감동은 담겨있지 않았지만 달콤하기 그지없는 멘트는 내 계획을 몽땅 일시정지 시켜버렸다.
2092,젠장. 내 안에 금사빠 기질이 있을 줄이야.
2093,꼬시기도 전에 나만 먼저 꼬심 당하는 건 정말 최악의 시나리오였다.
2094,“칭찬 고마워요.
2095,그런데 그 말은 당신에게 그대로 돌려줘야 할 것 같네요.”
2096,최대한 아무렇지 않은 표정으로 답했지만 내 목소리는 미세하게 떨렸다.
2097,하지만 남편 씨는 눈치 챈 건지 아닌지 별다른 반응 없이 벤치 테이블 쪽으로 다가가 의자에 앉았다.
2098,나도 뒤따라 맞은편에 앉았다.
2099,"“마님, 이건 전하께서 준비하신 와인입니다.”"
2100,남편 씨의 뒤에 서있던 알베르가 손에 든 와인 병을 벤치 테이블 중앙에 내려놓곤 뒤로 다시 물러났다.
2101,금박으로 장식된 검은색 와인 병은 딱 봐도 비싸보였다.
2102,데이트도 제대로 안 해본 남편 씨가 이런 준비물을 챙겨왔을 리가 없지.
2103,알베르의 센스임이 분명했다.
2104,“신은 이만 물러가보겠습니다.
2105,근처에 대기하고 있을 터이니 필요한 게 있으시면 불러주십시오.”
2106,“고마워요 알베르. 와인 잘 마실게요.”
2107,“... 그럼 두 분 좋은 시간 보내십시오.”
2108,절도 있고 우아한 몸짓으로 인사를 마친 알베르는 와인 잔 세팅을 마친 레아와 함께 이내 물러갔다.
2109,찌르릉대는 작은 풀벌레 소리.
2110,그리고 적막.
2111,그 사이 어슴푸레 남아있던 태양의 잔재는 사라지고 완벽한 어둠이 내렸다.
2112,"어둠 속에서 따뜻한 빛을 뿜어내는 등불, 그리고 남편 씨와 나."
2113,말없이 부딪히는 시선을 몇 번이나 피하며 얼마간 시간을 허비했다.
2114,어색함의 적막이 아니었다.
2115,"서로 마주앉아 부딪히는 시선에 실린 긴장, 그로 인한 적막이었다."
2116,왜 갑자기 이런 숨 막히는 분위기가 됐을까.
2117,"테이블 위에는 먹음직스러운 핑거 푸드가 가득했지만 남편 씨도, 나도 접시를 향해 손을 뻗지 않았다."
2118,“한잔 하겠나?”
2119,후우. 드디어 무언의 고통에서 벗어났다.
2120,등잔불이 뚫지 못한 어둠에 기대 최대한 작게 밭은 숨을 길게 내쉬었다.
2121,내 긴장을 남편 씨에게 들키고 싶지 않았지만 한껏 머금었던 숨을 죄다 뱉어내지 않으면 정말 호흡곤란으로 죽을 것 같았다.
2122,"“주세요, 가득.”"
2123,예상치 못한 긴장감을 떨쳐내기 위해 자신의 잔을 채우고 와인 병을 내려놓으려는 남편 씨를 향해 빈 잔을 들어 올렸다.
2124,쪼르륵
2125,"노르스름한 불빛 때문일까, 잔에 채워지는 와인의 색이 무척 검붉어 보였다."
2126,그리고 채워진 자신의 잔을 들고 나를 향해 건배의 제스쳐를 보내는 남편 씨는...
2127,빌어먹을.
2128,엄청나게 섹시했다.
2129,"이러면 안 돼. 로즐린, 정신 차려!"
2130,오늘 너의 컨셉은 금사빠 따위가 아니라고!!
2131,그랬다.
2132,"먼저 두근대고, 티 나게 버벅대고, 혼자 마른침 삼키는 거."
2133,이건 내가 원하던 그림이 아니었다.
2134,"고상하고 우아한, 어딘지 모르게 금욕적인 비주얼로 도발적인 언행을 일삼는, 그런 이중적인 매력의 공작부인이 내가 애초에 계획했던 컨셉이었단 말이다!!"
2135,잔의 3분의 2 정도 채워진 와인을 단숨에 마셔버렸다.
2136,그런데도 급격히 차오른 갈증은 가시질 않았다.
2137,그래서 테이블 한켠에 놓여있던 티팟을 들어 찻잔에 허브티를 따라 냉큼 들이켰다.
2138,"“으앗! 앗뜨뜨!! 커헉, 컥컥...”"
2139,"왐마, 목구멍이 아주 그냥 녹아내리는 줄 알았네."
2140,"레아야, 아니 뭘 이렇게까지 팔팔 끓여놨니."
2141,이게 무슨 쌍화탕이니?
2142,아무래도 밤 기온이 쌀쌀할까봐 레아가 특별히 신경 써서 준비해 둔 것 같은데 이런 게 바로 과잉충성의 부작용이었다.
2143,"아, 내가 진짜 쪽팔려서... 어떻게 하지?"
2144,지금 고개 들면 남편 씨랑 눈 마주치겠지?
2145,"불난 듯 후끈거리는 입 안에 손부채질을 하며 살짝, 아주 살짝 고개를 들었다."
2146,그러자 부딪혀 오는 시선.
2147,"“크, 크큭! 아, 하하하하...”"
2148,“...... ”
2149,"아니, 이 자식이!"
2150,"야, 너 지금 이게 웃기냐?"
2151,사람 목구멍이 샤부샤부 될 뻔 한 이 상황이 웃겨?
2152,“웃다가 죽는 사람을 목격하게 된 첫 번째 인류가 저였네요.”
2153,"“아하하.. 크흡, 흠흠."
2154,그거 아주 섣부른 판단이군.
2155,크흠. 난 아직 멀쩡히 살아있는데 말이야.”
2156,“조금만 더 웃으시면 곧 죽을 것 같은데요.”
2157,“아아. 그래 내가 너무 크게 웃었다는 건 인정하지.
2158,하지만 결코 당신을 불쾌하게 하려던 건 아니었어.
2159,그저... ”
2160,“?”
2161,“너무 웃기게 생겨서.”
2162,“!”
2163,"하, 나 진짜 저 꽃 같은 게."
2164,뚫린 입이라고 말을 아주 막하시네.
2165,니가 꽃 같이 생겼다고 지금 나 무시하냐?
2166,이눔시키! 내가 오늘 너 때문에 심쿵 한 거 죄다 물어내!!!
2167,* * *
2168,자리에 앉아 꽤 긴 시간동안 침묵을 지켰다.
2169,식사 자리에서 대화의 물꼬를 트는 것이 남성의 에티켓이란 걸 잘 알고 있었지만 나와 마주앉아있는 여자에게 집중하느라 입을 뗄 여유가 없었다.
2170,"정말 저기 앉아있는 여자가 자신의 아내, 로즐린 아스트리드가 맞나 싶을 정도로 그녀는 완전히 다른 사람이 되어 있었다."
2171,"늘 신경질적으로 듬성듬성했던 눈썹은 붓으로 그린 듯 아치형으로 곱게 휘어져 내려와 있었고, 창백했던 피부는 은은하게 빛나는 진주처럼 광채가 흘렀다."
2172,"하지만 이것만이라면 그저 굉장한 외모의 변화 정도로 여길 뿐, 말을 잇지 못할 정도로 놀라진 않았을 것이다."
2173,솔직히 그녀 정도의 외모는 흔했으니까.
2174,"그를 정말 놀라게 한 건 그녀로 인한 자신의 변화, 바로 그것이었다."
2175,그녀를 보고 있는 것만으로도 어째서인지 심하게 목이 탔다.
2176,수십 날의 밤을 함께 보냈던 아내가 분명한데도 어쩐지 낯설고 이상하게 궁금했다.
2177,기억을 잃고 난 후 보인 아내의 행동이 예전과 너무나 딴판이라서 그런 걸까?
2178,"아니, 그런 단순한 흥미 따위가 아니었다."
2179,의자 등받이에 기대앉은 여유.
2180,"그 여유로운 자세로 결코 버텨낼 수 없는 진득하게 무겁고, 묘하게 답답한."
2181,이런 감정을 대체 뭐라고 정의 내려야 하나.
2182,전쟁터의 긴장감과는 다른 종류의 긴장감이 온 몸을 휘감아왔다.
2183,자신도 모르게 테이블 쪽으로 당겨지는 몸을 뒤쪽으로 다시 이완시키며 와인 병의 코르크 마개를 열었다.
2184,술이라도 한 잔 하면 이 알 수 없는 긴장감이 잦아들까.
2185,“한잔 하겠나?”
2186,"“주세요, 가득.”"
2187,아내도 못지않게 긴장한 것 같았다.
2188,붉은 입술을 그보다 더 붉은 혀로 연신 축여대고 있었다.
2189,아무래도 오늘 저녁식사의 메뉴가 뭐였는지 내일이면 전혀 기억나지 않을 것 같다고 생각하던 찰나였다.
2190,"“으앗! 앗뜨뜨!! 커헉, 컥컥...”"
2191,뜨거운 차를 들이켰는지 앉은 자리에서 탁자를 쳐대며 아내가 온 몸을 베베 꼬고 있었다.
2192,"“크, 크큭! 아, 하하하하...”"
2193,도저히 참을 수가 없었다.
2194,"한꺼번에 들이킨 와인 때문인지, 아니면 급하게 들이켠 뜨거운 찻물 때문인지 모르겠지만 붉어져 곧 터질 것 같은 얼굴을 해서는 꼬아대던 몸짓을 멈추고 쭉 밀어 내민 혀를 향해 손부채질을 하고 있는 아내의 모습이 너무... 너무나 참을 수가 없어서 웃음을 터트리고 말았다."
2195,내가 이렇게 크게 웃었던 적이 있었던가.
2196,가끔씩 실소 혹은 어이없는 웃음은 지었어도 오늘 같이 박장대소를 했던 기억은 없었다.
2197,지금 이 기분을 어떻게 표현할까.
2198,아랫배가 찌릿찌릿한 게 전장에서 적을 향해 전속력으로 말 달릴 때와 비슷한가?
2199,"아니, 거기에 더해 목구멍 안쪽에서 요동치는 맥박까지 선명하게 느껴졌다."
2200,나는 절대 와인 한잔에 취기가 오르는 사람이 아니었다.
2201,“아아. 그래 내가 너무 크게 웃었다는 건 인정하지.
2202,하지만 결코 당신을 불쾌하게 하려던 건 아니었어.
2203,그저... 너무 웃기게 생겨서.”
2204,"그래, 이건 모두 아내의 탓이었다."
2205,아내가 파닥이던 손을 내리고 예의 그 독 오른 고양이가 되자 왠지 모르게 아쉬운 마음이 들었다.
2206,"아까 그 모습, 붉어진 얼굴로 동동거리던 모습이 계속 보고 싶었던 것 같다."
2207,하지만 이런 말을 하면 눈빛에 서려있기만 하던 독기를 내게 뿜어낼 테지.
2208,그래서 은근슬쩍 화제를 전환했다.
2209,“그런 독기 오른 눈빛은 그만하고 이제 당신이 원했던 그 데이트란 걸 본격적으로 진행해보는 게 어때?
2210,더 야심한 밤이 되면 데이트가 아니라 다른 걸 해야 할지도 모르니.”
2211,“방금 당신이 아주 비신사적으로 웃는 바람에 오늘 데이트는 이미 파토 났거든요!
2212,눈치가 없으시면 분위기 파악이라도 좀 하시죠.”
2213,“뭐 그럼 오늘 데이트는 실패했다 치고.
2214,"그렇다면 당신이 생각하는 완벽한 데이트, 그걸 대체 몇 번 정도 해야 서로에 대한 파악이 끝나는 거지 ?"
2215,보아하니 데이트란 게 준비과정이 꽤 필요한 일인 것 같은데.
2216,나도 대충 당신 계획을 알아야 협조할 수 있지 않겠어?”
2217,"“당신, 그 날 내가 했던 말 제대로 들은 거 맞아요?"
2218,사랑하자고 했던 거. 기억은 나요?”
2219,“물론. 내 기억은 제 자리에서 제 할 일을 아주 잘 하고 있거든.”
2220,"“그러고 보니 당신, 그때 내 물음에 답하지 않았군요."
2221,나랑 사랑해 볼 생각은 있는 거죠?
2222,그랬으니 내가 연애하자고 했을 때 수락한 거 아닌가요?”
2223,“나는 확신이 없으면 즉답을 하지 않는 편이지.
2224,그날 당신이 사랑에 대해 언급했을 때도 그랬고.
2225,도대체 당신이 하자는 사랑이 정확하게 어떤 건지 모르겠더군.
2226,뭇 남녀가 서로 사랑을 하면 밤을 함께 나누는 것이 당연한 일이라는데 우리는 이미 수많은 밤을 나누었어. 그런데 그게 사랑은 아니지.
2227,또 어떤 이들은 사랑해서 헤어진다고도 하더군.
2228,하지만 우리는 헤어지지 않기 위해서 사랑을 해야 하는 상황에 놓였어.
2229,도대체 우리가 해야 할 사랑이란 게 뭐지?”
2230,"아니, 당신에게 사랑은 어떤 거지?"
2231,^^^
2232,작업의 기술
2233,
2234,뭐?
2235,사랑이란 게 뭐냐고?
2236,"아, 진짜 이 연애고자."
2237,사랑에 무슨 답이 있고 무슨 실체가 있겠어.
2238,"답이 없으니까 어려운거고, 실체가 없으니까 귀한 거지."
2239,"아냐, 이렇게 말하면 쟤 또 못 알아듣는다."
2240,“사랑이 뭐냐고요?
2241,"보고 싶고, 안고 싶고, 그 사람을 위해서 뭐든 해주고 싶고. 그런 게 사랑이죠."
2242,"음... 그러니까 당신에게 좀 더 와 닿게 설명하자면, 아무리 급하게 처리해야 할 업무가 있어도 나와의 식사시간을 더 먼저 챙기는 거."
2243,집무실의 아직 읽지 않는 책 보다 내가 더 보고 싶은 거.
2244,귀족의 의무가 아니라 순수하게 나 자체를 원해서 밤을 함께하고 싶은 거.
2245,그리고 우리가 함께하는 그 밤에 후계 세울 생각이 아니라 내가 예쁘다는 생각만 머릿속에 가득한 거. 그런 거죠.”
2246,“그런 게 사랑이라고?
2247,“왜요? 혹시 경험해 본 적 있어요?”
2248,“당신은? 당신은 그런 경험이 있나?”
2249,얼레 지금 나 떠보는 거야?
2250,여기다 대고 뭐라고 해야 하나?
2251,이전 삶에서의 내 비루한 연애경력을 말할 수도 없고.
2252,그렇다고 이 몸이 결혼 전에 어떻게 놀았는지 알지도 못하는데?
2253,"아, 맞다."
2254,그리고 잊고 계신 것 같은데 저 기억상실 중이거든요.
2255,그런 거 물어도 전 모른다고요.
2256,너무 자연스러운 남편 씨의 질문에 나도 모르게 로즐린이 아닌 박서연인 채로 생각하고 답할 뻔 했다.
2257,“왜 답이 없지?
2258,너무 많아서 세고 있는 건가?”
2259,... 뭐지?
2260,이 남자 대체 누구한테 뭘 묻는 거야?
2261,"“어머, 설마요."
2262,제가 기억 잃기 전 생활 패턴을 한 번 생각해보세요.
2263,집밖에 나가는 것도 꺼리는 성격인데 어딜 나가서 연애를 했겠어요?”
2264,“그런 것 치고는 사랑에 대해 논문이라도 쓸 기세라.
2265,데이트에 집착하는 것도 그렇고.”
2266,"“아, 네."
2267,제가 아무래도 연애를 책으로 배웠나봐요.”
2268,“책?”
2269,"“네, 책이요."
2270,로맨스 소설 서 너 권이면 누구나 진정한 사랑을 꿈꾸게 된다죠.
2271,기회 되면 한번 읽어보세요.
2272,책 읽는 거 좋아하시잖아요.”
2273,“...... ”
2274,아무렇지 않게 대화를 이어가면서도 남편 씨의 표정을 쭉 살피고 있었다.
2275,혹시 나에 대한 의심이 한 톨이라도 있는지 없는지.
2276,그런데 저 표정!
2277,저거 저거... 설마 고민하는 거야?
2278,"로맨스 소설을 읽을지, 말지?"
2279,맙소사.
2280,"이 남자, 정말 제국 최고의 능력남이 맞긴 한 걸까."
2281,이 정도면 연애고자가 아니라 그냥 바보 아닌가?
2282,아까 내게 던진 질문은 그저 의식의 흐름을 따른 결과물이 분명했다.
2283,바짝 곤두섰던 긴장감이 흩어져 흔적도 없이 사라졌다.
2284,“그러는 당신이야말로 귀찮아서 찐하게 안 만났을 뿐이지 들이대는 여자 많았다면서요?
2285,그중에 그래도 좀 괜찮았던 여자 없었어요?
2286,뭐 사랑은 아니었지만 잊지 못할 뜨거운 밤을 보냈다든가 그런 거.”
2287,“글쎄. 불쾌했던 기억 외에는 별로.
2288,딱히 기억에 남는 여자는 없군.”
2289,그의 기억 속에 남지 못하고 쓸려나간 뭇 여성들의 저돌성이 안쓰럽긴 했지만
2290,부인된 입장에서는 아주 만족스러운 답변이었다.
2291,“그것 참 다행이네요.”
2292,“다행?”
2293,“어느 날 갑자기 생각지도 못한 후계가 나타날 일은 없을 것 같아서요.”
2294,“별 걱정을 다하는군.
2295,난 그렇게 허술한 사람이 아니야.”
2296,허술?
2297,거 참 아까와 달리 어째 뉘앙스가 애매하네.
2298,"후계 생길 일을 안 했다는 거야, 했지만 알아서 꼼꼼히 조절했다는 거야?"
2299,"... 하긴 뭐, 내가 남편 씨 과거까지 따질 입장은 아니지."
2300,그래 과거가 뭐가 중요 하냐.
2301,지금 우리의 러브가 성사되느냐 마느냐한 상황인데.
2302,아니 근데 남편 놈은 지가 해야 될 답은 안하고 자꾸 뭘 묻기만 하네.
2303,그래서 사랑 그거 할 마음이 있다는 거야 없다는 거야?
2304,“지금 우리 너무 먼 길을 돌아온 것 같은데.
2305,그래서 당신의 결론이 뭐죠? 빨리 답 좀 주실래요?”
2306,"“자, 그럼 원점으로 돌아가서 찾지 못한 답을 다시 구해보도록 하지."
2307,"당신이 말하는 그런 게 사랑이라면 내 삶에서 1순위가 당신이 되는 거, 그게 사랑이란 말이군. 맞나?”"
2308,“정확해요.”
2309,“그렇다면 나는 지금 당신에게 1순위인가?”
2310,“아직은 아니죠.”
2311,“그리고 쌍방의 사랑이 아니라면 당신은 나와 후계를 만들 생각이 없는 거고?”
2312,“... 아마도요?”
2313,답을 하랬더니 또 질문만 해대고.
2314,안되겠다 싶어 한 마디 하려는데 갑자기 남편 씨의 눈빛이 번뜩였다.
2315,뭐냐? 결투 신청이냐?
2316,“이거... 아무래도 가능성에 대한 재고가 필요해 보이는군.”
2317,“가능성의 재고? 그게 무슨 말이죠?”
2318,“우리가 사랑을 하게 될 가능성이 얼마나 되는지 확인이 필요하단 말이지.
2319,하게 될지 말지도 모르는 사랑 때문에 1년을 소비하는 건 너무 비효율적이거든.”
2320,아 진짜 그놈의 개 코딱지 같은 효율 타령은.
2321,"아니, 얼굴만 잘생기면 뭐해."
2322,저런 AI도 울고 갈 말라비틀어진 감성을 가지고 잘도 연애질 하겠다 그래!!
2323,"나 저 남자랑 1년 안에 그거, 진짜 성사될 수 있긴 한 걸까?"
2324,나야말로 그것에 대한 가능성 재고를 해야 할 판이었다.
2325,.... 갑갑허다 증말.
2326,“그래서 그 놈의 효율은 대체 어떻게 확인하겠다는 거예요?”
2327,이쯤 되자 나도 놈 소리가 입 밖에 절로 나왔다.
2328,공작부인의 품위는 얼어 죽을.
2329,"효율적으로 몸부터 맞춰보자, 뭐 그런 개코같은 소리를 하려거든 고이접어 넣어 두시는게 좋을... 어?"
2330,그런데 너 왜 갑자기 일어서니?
2331,뭐야?
2332,왜?
2333,왜... 이쪽으로 오는 거야?
2334,"어...어...어, 어, 어, 어, 어!!!"
2335,황색 등 불빛을 차단하는 커다란 그림자.
2336,그리고 순식간에 살갗에 닿은 뜨거운 온기.
2337,이건 정말...
2338,예상치 못한 사고와 같았다.
2339,“당신 목덜미도 나만큼 떨리는 군.
2340,심장의 박동이 손끝에 느껴져.”
2341,바로 귓가에서 들리는 나지막한 목소리에 숨이 차올랐다.
2342,남편 씨의 손이 내 몸에 닿았을 때부터 숨을 내뱉지 못했기 때문이었다.
2343,쇄골에서 시작해서 목덜미까지.
2344,천천히 쓸어 올린 남편 씨의 손은 내 귓불에 닿기 직전에 멈춰 더 이상 움직이지 않았다.
2345,그 손길에 내 심장 박동이 더욱 요동쳤다.
2346,"방금 전까지 재고에 효율, 이 따위 단어로 사람 갑갑하게 만들더니."
2347,이 급작스러운 들이댐은 대체 뭐냐고!!
2348,"아, 미치겠네."
2349,어떻게 해야 되지?
2350,내가 먼저 몸을 빼야 되나? 아니면 나도 들이대?
2351,머릿속으로는 오만가지 생각이 춤을 췄지만 내 몸은 처음 그 상태로 얼음이었다.
2352,도저히 몸을 움직일 수가 없었다.
2353,극도의 긴장감에 아랫배가 조이는 듯한 느낌도 들었다.
2354,저기... 그만 떨어져 줄래요?
2355,나 숨 막혀 죽을 것 같아.
2356,내 무언의 간절함을 알아챘는지 남편 씨가 내 목덜미에 닿을 듯 가까웠던 자신의 얼굴을 뒤로 물려주었다.
2357,"아, 이제 숨 좀 쉴 수 있겠다."
2358,하지만 그건 내 오판이었다.
2359,"차렷 자세로 빳빳이 굳어있는 내 두 팔중 하나를 잡아들더니 자신의 손으로 내 손을 감싸 쥔 채 자신의 귀밑, 목덜미에 가져다댔다."
2360,그리곤 딱딱하게 굳어있는 내게 시선을 마주쳐왔다.
2361,“!”
2362,“느껴지나? 당신보다 좀 더 빠르지.”
2363,“...... ”
2364,"“가능성이 꽤 있어 보여, 우리.”"
2365,그의 목덜미에 댄 손바닥에서 느껴지는 맥박은 고막에 울리는 내 심장박동보다 확실히 빠르게 뛰고 있었다.
2366,그 이유가 짐작이 되자 심장이 곧 터질 것처럼 박동 수를 높였다.
2367,이젠 내가 그보다 더 빨랐다.
2368,헐떡임을 감추기 위해 애써 마른침을 삼키며 입술을 열었다.
2369,“... 그럼 확인은 이제 다 끝난 건가요?”
2370,“그래. 그러니 같이 해보자고.
2371,그 사랑이라는 거.”
2372,나를 사랑한다는 고백도 아니었다.
2373,"고작 가능성이 엿보인다는 한마디, 그러니까 사랑 그거 한번 해보자는 멘트에 내 심장은 핵폭탄을 맞은 것처럼 만신창이가 됐다."
2374,그냥 심쿵 정도가 아니라 심우르르쾅쾅이었다.
2375,이런 남자가 연애고자라니 말도 안 되지.
2376,내 판단이 실수라는 걸 인정해야만 했다.
2377,경험과 노력으로 갈고닦은 연애의 기술이 아니라 타고난 작업의 기술.
2378,남편 씨는 탁월한 기술자였다.
2379,"테이블에 한 손을 짚고 비스듬히 내려 숙인 그의 몸 선은 지나치게 유려했고, 내게 맞닿을 듯 가까운 얼굴에서 뿜어지는 와인 향의 호흡이 미치게 섹시했다."
2380,"그래, 이런 치명적인 남자가 내게 말한 거다."
2381,같이 사랑해 보자고.
2382,"그도 나처럼, 아니 나보다 더 심장이 요동치고 있다는 걸 알게 돼서일까?"
2383,나도 모르게 뒤로 젖혔던 어깨를 다시 앞으로 당겼다.
2384,일렁이는 금안의 시선을 마주하며 이야기하는 것도 아까만큼 부담스럽지 않았다.
2385,"“당신 지금 굉장히 매력적인 거, 당신도 알고 있죠?”"
2386,“그럼 자리를 옮기는 데 동의하나?”
2387,되물어오는 그의 아몬드형 눈매 속 동공이 번뜩였다.
2388,“그게 설마 2층 제 방은 아니겠죠?”
2389,“왜 아니겠어.”
2390,“아쉽게도 아직 그 정도는 아니라서.”
2391,“그것 참 안타깝군.”
2392,안타깝다는 그의 말에 솔직히 동의했다.
2393,"지금 이 순간, 우리는 서로에게 명백하게 끌리고 있었으니까."
2394,"하지만 내겐 전에 없던 욕심이란 게 생겼고, 그걸 이룰 수 있는 시간 또한 충분한 상태였다."
2395,그렇기에 더더욱 본능에 휩쓸릴 수 없었다.
2396,"어렵게 만든 기회, 그리고 그 속에서 이룬 감정의 진전을 단박에 불같은 밤으로 이어가고 싶지 않았다."
2397,그것보다는 좀 더 적절한 다른 선택지가 있었으니까.
2398,"마주한 시선을 고정한 채, 내 손을 겹쳐 잡은 그의 손을 벗겨냈다."
2399,그리고 자유를 찾은 손등으로 그게 내가 했던 것처럼 그의 목선을 쓸어올렸다.
2400,천천히 쓸어올리다 멈춰선 턱 끝.
2401,"초반에 하려다 실패했던 도발적인 미소, 그걸 장착한 채 입술을 열었다."
2402,“그래도 키스 정도는 괜찮을 것 같은데.”
2403,“......”
2404,"“어떻게, 동의하시나요?”"
2405,^^^
2406,작업의 기술
2407,
2408,“마님! 마님!
2409,이제 그만 일어나셔요.”
2410,“으... 으음. 아우 머리야.
2411,"레아, 지금 몇 시쯤 됐니?”"
2412,“곧 있으면 정오이니 두 시간 뒤면 케토톤 백작님께서 오실 겁니다.
2413,서둘러 식사와 채비까지 마치셔야 한다고요.”
2414,레아 쟤도 이제 내가 좀 편해졌나 보다.
2415,"습니다, 합니다, 항상 이렇게 깍듯이 존대하더니 이젠 늦게 일어난다고 닦달까지 했다."
2416,"뭐, 사실 이쪽이 난 더 좋긴 하지만."
2417,그런데 벌써 정오라고?
2418,아무래도 어젯밤 먹었던 와인이 이 몸에게는 독했나보다.
2419,예전에는 와인 한 병 따위로는 간에 기별도 안 갔는데 고작 한 잔에 숙취라니.
2420,침대에서 상체를 일으키자 머리가 깨질 듯이 아프고 속도 좋지 않았다.
2421,"“마님, 물 좀 드세요.”"
2422,레아가 건네준 컵을 들어 단번에 들이켰다.
2423,차가운 냉수에서는 시큼한 레몬 맛이 났다.
2424,내 숙취 해소를 위해 레몬워터를 준비한 모양이었다.
2425,역시 우리 레아 센스쟁이!
2426,"“그런데 레아, 아침부터 웬 꽃이니?”"
2427,숙취 음료 다음엔 해장국이지.
2428,손에 든 그 꽃은 좀 아닌 것 같은데.
2429,"“마님, 놀라지 마세요."
2430,"글쎄 이 장미꽃, 전하께서 마님께 보내오신 거랍니다."
2431,꽃을 들고 온 시종이 귀띔해 주기로는 아침에 날이 밝자마자 직접 정원사에게 꽃다발을 준비하도록 지시하셨데요.”
2432,"아... 맞다, 꽃."
2433,멍하던 머릿속이 갑자기 번쩍하더니 어젯밤 일이 떠올랐다.
2434,‘그래도 키스 정도는 괜찮을 것 같은데.’
2435,‘...... ’
2436,"‘어떻게, 동의하시나요?’"
2437,‘... 아니. 지금은 차라리 아무것도 하지 않는 게 좋겠어.
2438,"적당히 라는 거, 그거 아무래도 지키기 힘들 것 같거든.’"
2439,그 말을 끝으로 남편 씨는 잡았던 내 손을 놓고 제자리로 돌아갔다.
2440,숨 가빴던 우리 둘 사이의 긴장감이 순식간에 느슨해지는 게 느껴졌다.
2441,방금 전까지 뜨겁게 눈빛을 교환했던 사이가 맞나 싶을 정도였다.
2442,그것에 아쉬움을 느끼면서도 한편으론 안도했다.
2443,남편 씨의 말이 맞았다.
2444,뭔가를 더 했다면 어젯밤 데이트는 아마 데이트로만 끝나지 않았을 터였다.
2445,얼마 있지 않아 데이트를 겸한 저녁 식사는 준비한 음식들에 손도 대지 않은 채 그렇게 끝이 났다.
2446,그렇게 자리를 파하고 본성으로 가는 길을 배웅하는 내게 남편 씨가 물었다.
2447,‘그러고 보니 당신은 내가 좋아하는 걸 아는데 난 당신이 뭘 좋아하는지 아는 게 없군. 원래 오늘이 그걸 알아보는 자리였어야 하는데 말이야.
2448,당신은 뭘 좋아하지?’
2449,‘꽃.’
2450,‘꽃?’
2451,"‘네, 저를 위한 정원은 사양이지만 꽃이라면 언제든지 환영이에요.’"
2452,"사실 요즘 하도 꽃, 꽃, 거렸더니 무심결에 튀어나온, 좀 급조한 대답이었다."
2453,내가 좋아하는 걸 솔직히 말하자면 그건 꽃이 아니라 단연코 현금과 맥주였다.
2454,"이전 삶에서 월급통장에 매달 꽂히는 현금은 내게 가장 필요한 것이었고, 퇴근 후 집에서 마시는 시원한 맥주는 내게 가장 위로가 되는 것이었으니까."
2455,"하지만 돈과 술을 제일 좋아한다고 말하기엔 너무 없어 보일 것 같아서, 그래서 그냥 꽃이라고 답을 했다."
2456,“이걸 전하께서 내게 보내신 거란 말이지.”
2457,"“네, 그렇다니까요. 그것도 흔한 붉은 장미가 아니라 귀한 분홍 장미를 보내셨어요. 어쩜, 탐스럽기도 하지.”"
2458,"물어오니 답을 했을 뿐, 다음날 바로 이렇게 꽃 선물을 받을 줄은 몰랐다."
2459,이거 나도 남편 씨에게 책 선물을 해야 하나?
2460,아니면 책을 읽어주는 게 나으려나?
2461,레아가 팔에 안겨준 장미를 내려다보는데 배꼽 아래인가? 아니 그보다 위?
2462,그 근처 어딘가가 간질간질했다.
